"Munic_Id";"Munic_Nome";"UF_Sigla";"UF_Regiao";"year";"MunicOP_OP";"Adopt.pb";"Abandon.pb";"MayorName";"MayorElecNumber";"MayorParty";"ptwin";"ChangeEffect2002";"mindist";"VictoryPTAfter2002";"taxrevenues";"TransferDep";"balsheetrev";"MayorParty2";"ContinuityMayor";"continuitypartpref";"MayorsVulnerability";"legprefpower";"MayorControlCouncil";"YearDummies1996";"YearDummies2000";"YearDummies2004";"YearDummies2008";"YearDummies2012";"population";"GDP";"GDPpp";"Investpp";"InvestPer";"InvestTotal";"Budget";"BudgetPP";"FiscalSpace";"FiscalSpacePer";"DebtPer";"LeftParty";"lag.pb";"MunicOP_OP.Acum";"Capital"
3301009;"CAMPOS DOS GOYTACAZES";"RJ";"SE";2008;1;0;0;"CARLOS ALBERTO TAVARES CAMPISTA";"12";"PDT";0;1;0;0;0,0532627041645538;0,888396131704411;0,901168926084896;"PDT";0;1;1,20722767922592;0,166666666666667;0;0;0;0;1;0;422731;7459311,68486849;17,6455279713778;820,66469686503;0,178737259500374;346920407,970451;1940951813,51779;4591,45842987098;259763207,511;0,198155958604069;0,0152269203721919;1;1;1;0
3301009;"CAMPOS DOS GOYTACAZES";"RJ";"SE";2012;0;0;1;"ROSANGELA ROSINHA GAROTINHO BARROS ASSED MATHEUS DE OLIVEIRA";"15";"PMDB";0;1;0,77083432674408;0;0,0723561271400043;0,865384895577916;0,936435066554527;"PMDB";0;0;0,915133832297349;0,117647058823529;0;0;0;0;0;1;431839;15117969,022721;35,0083457555269;1010,52429149184;0,185943306777627;436383799,513543;2346864789,46738;5434,58277151295;405124464,223;0,21457390223741;0,0166490506245837;0;1;2;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,176149501338323;0,770701084201103;0,987007351079349;NA;NA;NA;NA;NA;NA;1;0;0;0;0;673319;NA;NA;24,2803955398685;0,0331100081622491;16348451,6445087;493761631,359205;733,324963886665;NA;NA;NA;NA;0;0;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";2000;0;0;0;"JOSE CAMILO ZITO DOS SANTOS FILHO";"45";"PSDB";0;0;NA;0;0,169769519564999;0,757903470293356;1,0016639475537;"PSDB";0;0;1,0049342968627;0;0;0;1;0;0;0;715089;4468596,19480119;6,24900703940515;88,5593288791561;0,0888711149454245;63327801,9288669;712580257,013274;996,491705246863;76763377,3446667;0,276527319933133;0;0;0;0;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";2004;1;1;0;"JOSE CAMILO ZITO DOS SANTOS FILHO";"45";"PSDB";0;1;0;0;0,171422491029291;0,758394252773302;0,96661826787772;"PSDB";1;1;0,0885393073343491;0,285714285714286;0;0;0;1;0;0;756738;8549867,22;11,2983188633318;99,6117878917552;0,082465635932831;75380025,1456311;914078019,200977;1207,91875021603;55443066,304;0,130284702236524;0,00210474494036966;0;0;0;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";2008;0;0;1;"WASHINGTON REIS DE OLIVEIRA";"15";"PMDB";0;1;0,229888796806335;0;0,185899465929932;0,753036875221913;0,97617949960592;"PMDB";0;0;0,920485062539838;0,0952380952380952;0;0;0;0;1;0;830679;11422424,4902417;13,7507081438699;203,772269098655;0,108543244062558;169269344,722602;1559464581,92317;1877,33719273411;58308551,0635;0,0530612126035742;0,00784739674953036;0;1;1;0
3301702;"DUQUE DE CAXIAS";"RJ";"SE";2012;0;0;0;"JOSE CAMILO ZITO DOS SANTOS FILHO";"45";"PSDB";0;1;0,454093188047409;0;0,230873851228125;0,715166467577843;1,04098821162601;"PSDB";0;0;0,835941896598129;0,142857142857143;0;0;0;0;0;1;864392;9665514,59742482;11,1818649379273;137,045268230075;0,0561705507440459;118460833,495931;2108949118,83142;2439,80638278862;13115418,2895;0,00896766482069791;0,0364437128177997;0;0;0;0
3301900;"ITABORAÍ";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3301900;"ITABORAÍ";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,128348565322576;0,80243888792042;1,14637257623269;NA;NA;NA;NA;NA;NA;1;0;0;0;0;165572;NA;NA;34,7948247387759;0,0711601666820885;5761048,72164861;80958898,6403921;488,964913393521;NA;NA;NA;NA;0;0;0
3301900;"ITABORAÍ";"RJ";"SE";2000;0;0;0;"SERGIO ALBERTO SOARES";"45";"PSDB";0;0;NA;0;0,10376409296703;0,795843172356265;1,01379500910435;"PSDB";0;0;0,308515911569347;0;0;0;1;0;0;0;184560;612836,492428466;3,32052715880183;111,457052074768;0,128300176702018;20570513,5309191;160331139,517406;868,720955339218;4959897,91733333;0,0844438363968351;0,0121921169666582;0;0;0;0
3301900;"ITABORAÍ";"RJ";"SE";2004;1;1;0;"COSME JOSE SALLES";"12";"PDT";0;1;0;0;0,0817552485612444;0,853437774607624;1,04859419340764;"PDT";0;0;0,789497510185604;0,117647058823529;0;0;0;1;0;0;178002;778512,444;4,37361627397445;114,498031511859;0,10302277665055;20380878,605174;197828861,420668;1111,38561039015;12758605,654;0,125394598750821;0,00421296571785326;1;0;0;0
3301900;"ITABORAÍ";"RJ";"SE";2008;0;0;1;"COSME JOSÉ SALLES";"13";"PT";1;1;0,280908852815628;1;0,0917281937669644;0,800164638686145;0,957705127447993;"PT";1;0;0,831357289069942;0;0;0;0;0;1;0;210735;806357,64382802;3,82640588335122;110,442001987585;0,0866609958292082;23273995,2888537;268563672,343694;1274,41418057605;17242816,0125;0,106157166305004;0,00348450833246661;1;1;1;0
3301900;"ITABORAÍ";"RJ";"SE";2012;1;1;0;"SERGIO ALBERTO SOARES";"11";"PP";0;1;0;0;0,267737459944748;0,5977399395505;0,966273584920541;"PP";0;0;0,842471212246132;0,153846153846154;0;0;0;0;0;1;225309;885835,906098889;3,93164900691445;168,648085038548;0,0801695121807796;37997931,3919502;473969846,620323;2103,64364770303;41874144,2275;0,112462674012051;0,0187651750251583;0;0;0;0
3302007;"ITAGUAÍ";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302007;"ITAGUAÍ";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,302400684012119;0,625865552501007;1,28423337075835;NA;NA;NA;NA;NA;NA;1;0;0;0;0;115058;NA;NA;133,469447779069;0,138376075856428;15356727,7225642;110978199,284229;964,541355527027;NA;NA;NA;NA;0;0;0
3302007;"ITAGUAÍ";"RJ";"SE";2000;1;1;0;"JOSE SAGARIO FILHO";"45";"PSDB";0;0;NA;0;0,224197318813674;0,715337395840201;1,04030244290211;"PSDB";0;0;0,980863533070207;0;0;0;1;0;0;0;125063;470151,255982219;3,75931535291988;130,08044679531;0,0715660404687174;16268250,9175618;227318024,177583;1817,6281088538;5181985,17133333;0,106897701309819;0,00286828271188741;0;0;0;0
3302007;"ITAGUAÍ";"RJ";"SE";2004;0;0;1;"JOSE SAGARIO FILHO";"45";"PSDB";0;1;0,364145547151566;0;0,254202900432143;0,740440248116929;0,985154155522672;"PSDB";1;1;0,671229316468856;0,157894736842105;0;0;0;1;0;0;76058;1017259,449;13,3747856767204;66,6935473367915;0,0380998245226483;5072577,82334169;133139138,746592;1750,4948690025;-301377,747999995;-0,00178802638790983;0,000993048335017696;0;1;1;0
3302007;"ITAGUAÍ";"RJ";"SE";2008;0;0;0;"CARLO BUSATTO JUNIOR";"25";"PFL";0;1;0,385512828826904;0;0,295006110333826;0,675635358910579;0,997063662547817;"DEM";0;0;0,694258963565104;0,2;0;0;0;0;1;0;91551;1474162,63869582;16,102092152962;798,598189526115;0,244901282741966;73112462,8493054;298538505,109989;3260,89835293977;30813223,7745;0,161639317502447;0,0110573219430074;0;0;0;0
3302007;"ITAGUAÍ";"RJ";"SE";2012;0;0;0;"CARLO BUSATTO JUNIOR";"15";"PMDB";0;1;0,465313374996185;0;0,464802633988377;0,46149158211934;1,00636762751644;"PMDB";1;0;0,10843300590976;0,0909090909090909;0;0;0;0;0;1;103515;1349550,49890801;13,0372457992369;894,403143912479;0,190097357331284;92584141,4421002;487035394,609686;4704,97410626176;64311405,959;0,163960387232248;0,0103386303033806;0;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,142766691215047;0,792900062190394;1,0903601578802;NA;NA;NA;NA;NA;NA;1;0;0;0;0;79136;NA;NA;39,7439191177252;0,0589626073107101;3145174,7833003;53341853,8757361;674,05294525546;NA;NA;NA;NA;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";2000;0;0;0;"PERICLES FERREIRA OLIVIER DE PAULA";"45";"PSDB";0;0;NA;0;0,11566103362515;0,820666661312678;0,983011698546798;"PSDB";0;0;0,789473684210526;0;0;0;1;0;0;0;82650;279532,634991043;3,38212504526368;72,9832512163931;0,0617495027994266;6032065,71303489;97686061,2566893;1181,92451611239;11674303,7333333;0,279462565939811;0,000160297899844536;0;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";2004;0;0;0;"PÉRICLES FERREIRA OLIVIER DE PAULA";"11";"PPB";0;1;0,786726295948029;0;0,0953596326917638;0,880819137909993;1,10857771299676;"PP";1;0;0,723609573879358;0,210526315789474;0;0;0;1;0;0;87739;562693,639;6,41326706481724;73,7851037812539;0,0481120074907562;6473831,22066343;134557495,276148;1533,61099711814;13868530,25;0,216812717175189;0,00318948584663958;0;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";2008;0;0;0;"JAIR DE SIQUEIRA BITTENCOURT JUNIOR";"15";"PMDB";0;1;0,786726295948029;0;0,0817955987749969;0,919038707172196;0,992228050990281;"PMDB";0;0;0,900065963060686;0,3;0;0;0;0;1;0;91194;524218,191446242;5,74838466835803;73,2822850209387;0,037656856980027;6682904,70019948;177468467,528877;1946,05420892687;26463228,0075;0,238571701696466;0,00919612372495623;0;0;0;0
3302205;"ITAPERUNA";"RJ";"SE";2012;0;0;0;"CLAUDIO CERQUEIRA BASTOS";"45";"PSDB";0;1;0,852898299694061;0;0,105635676827239;0,907928784231416;1,02139916192892;"PSDB";0;0;0,867344451794854;0,2;0;0;0;0;0;1;98347;581710,824841642;5,91488123523485;139,106315547656;0,054937568418732;13680688,8151653;249022466,937227;2532,07995096167;35590766,406;0,201677995855908;0,00716293595427541;0;0;0;0
3302270;"JAPERI";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302270;"JAPERI";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,105779288032167;0,633006369174877;1,20309680982271;NA;NA;NA;NA;NA;NA;1;0;0;0;0;66473;NA;NA;88,3320191791703;0,183948192028936;5871694,31089698;31920369,7852782;480,200529316838;NA;NA;NA;NA;0;0;0
3302270;"JAPERI";"RJ";"SE";2000;0;0;0;"LUIZ BARCELOS VASCONCELOS";"15";"PMDB";0;0;NA;0;0,0625343729974083;0,715181794256793;0,969489707313401;"PMDB";0;0;0,995255572464417;0;0;0;1;0;0;0;73130;117110,872258805;1,60140670393553;154,679952719773;0,232144448837923;11311744,942397;48727182,5754256;666,309073915296;4109936,83333333;0,19415366202065;0;0;0;0;0
3302270;"JAPERI";"RJ";"SE";2004;0;0;0;"CARLOS MORAES COSTA";"12";"PDT";0;1;0,290475964546204;0;0,0479270426160035;0,841118048101577;1,02190563109257;"PDT";0;0;0,545531118390267;0,272727272727273;0;0;0;1;0;0;83371;233632,361;2,80232168259947;250,287772987363;0,251039717693627;20866741,9217294;83121277,0371082;997,004678330693;8146896,228;0,171388692806592;0;1;0;0;0
3302270;"JAPERI";"RJ";"SE";2008;0;0;0;"BRUNO SILVA DOS SANTOS";"45";"PSDB";0;1;0,244142234325409;0;0,0359641230102252;0,807887883467467;0,952093035540843;"PSDB";0;0;0,924334034349807;0;0;0;0;0;1;0;92254;236147,547613847;2,5597540227399;162,443231977505;0,134016059215928;14986037,9228528;111822702,521846;1212,1176590917;11216966,9495;0,156487245996121;0,0211194838398875;0;0;0;0
3302270;"JAPERI";"RJ";"SE";2012;0;0;0;"IVALDO BARBOSA DOS SANTOS";"45";"PSDB";0;1;0,466534197330475;0;0,0489744609520569;0,910132343547102;0,969381215681068;"PSDB";0;1;0,835684697124332;0,1;0;0;0;0;0;1;100055;265400,122874319;2,65254233046144;221,119432979166;0,142077738163347;22124104,8667305;155718307,123487;1556,32709133464;10660560,357;0,0958125885925278;0,00572370672310209;0;0;0;0
3302403;"MACAÉ";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302403;"MACAÉ";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,164233265040786;0,66667021510394;1,02926060952499;NA;NA;NA;NA;NA;NA;1;0;0;0;0;103708;NA;NA;219,477838820665;0,145600906139417;22761607,7084135;156328750,362437;1507,39335791296;NA;NA;NA;NA;0;0;0
3302403;"MACAÉ";"RJ";"SE";2000;0;0;0;"SILVIO LOPES TEIXEIRA";"45";"PSDB";0;0;NA;0;0,168090908166608;0,470371721156118;0,980947063530124;"PSDB";0;0;0,559829885946259;0;0;0;1;0;0;0;121095;2679832,37790799;22,1300002304636;287,127878114219;0,124635552672251;34769750,4002413;278971366,153234;2303,73975930661;15191407,0666667;0,132092047279926;0,00665141109388875;0;0;0;0
3302403;"MACAÉ";"RJ";"SE";2004;0;0;0;"SYLVIO LOPES TEIXEIRA";"45";"PSDB";0;1;0,77083432674408;0;0,129525760472806;0,290501888680197;0,942630018706032;"PSDB";0;1;0,837201613436487;0,238095238095238;0;0;0;1;0;0;129576;1872297,765;14,4494178320059;1485,44739304688;0,230225235543739;192478331,401442;836043585,521162;6452,14843428692;109540798,0555;0,255719529993927;0,00523097676472285;0;0;0;0
3302403;"MACAÉ";"RJ";"SE";2008;0;0;0;"RIVERTON MUSSI RAMOS";"45";"PSDB";0;1;0,77083432674408;0;0,193743905969628;0,732956127810868;0,930281408606983;"PSDB";0;1;0,904168554599003;0,5;1;0;0;0;1;0;152063;3187937,81229893;20,9645858117946;823,980734371911;0,106495380637692;125296982,410796;1176548519,38667;7737,24390145314;135091539,3955;0,172730079967586;0,00791664729819878;0;0;0;0
3302403;"MACAÉ";"RJ";"SE";2012;1;1;0;"RIVERTON MUSSI RAMOS";"15";"PMDB";0;1;0;0;0,277333607263677;0,627020397306675;0,867474787606133;"PMDB";1;0;0,9279968800273;0,0833333333333333;0;0;0;0;0;1;188787;6713114,52397566;35,5591991184545;1035,3271109548;0,12458419414524;195456299,295824;1568869154,20395;8310,26052749371;172009296,478;0,137663806296195;0,010901358323432;0;0;0;0
3302502;"MAGÉ";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302502;"MAGÉ";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,138613816666292;0,697250238638396;1,09810431258465;NA;NA;NA;NA;NA;NA;1;0;0;0;0;165119;NA;NA;18,5738544180036;0,0350908709479346;3066896,26764633;87398693,3010804;529,307307463589;NA;NA;NA;NA;0;0;0
3302502;"MAGÉ";"RJ";"SE";2000;0;0;0;"NELSON COSTA MELLO";"22";"PL";0;0;NA;0;0,144580199276037;0,706934976005056;0,97931220083378;"PR";0;0;0,371752787367706;0;0;0;1;0;0;0;183113;378954,960106359;2,0695142349607;71,4634293095212;0,103792898927304;13085882,9311544;126076861,388366;688,519446398486;8324566,372;0,148568168695421;0;0;0;0;0
3302502;"MAGÉ";"RJ";"SE";2004;0;0;0;"NARRIMAN FELICIDADE CORRÊA FARIA DOS SANTOS";"45";"PSDB";0;1;0,202238276600838;0;0,129535547031985;0,74300273750138;1,06151732281847;"PSDB";0;0;0,91025641025641;0;0;0;0;1;0;0;200255;807973,362;4,03472253876308;135,789110853376;0,150991897927229;27192448,3939428;180092102,736852;899,313888476452;8347664,451;0,0757922386809468;0,00442772016665258;0;0;0;0
3302502;"MAGÉ";"RJ";"SE";2008;0;0;0;"NUBIA COZZOLLINO";"15";"PMDB";0;1;0,202238276600838;0;0,111617245883968;0,825073463756221;1,03536698665461;"PMDB";0;0;0,6723270305574;0;0;0;0;0;1;0;227467;770226,010922627;3,38610000977121;235,451965768496;0,195653458585207;53557552,2974625;273736803,247657;1203,41325663792;37457148,5475;0,217565893829216;0,00174227188640345;0;0;0;0
3302502;"MAGÉ";"RJ";"SE";2012;0;0;0;"NUBIA COZZOLINO";"15";"PMDB";0;1;0,202983841300011;0;0,11616143132754;0,823675368251636;1,06598838297876;"PMDB";0;1;NA;0,230769230769231;0;0;0;0;0;1;240940;862303,028454102;3,57891188036068;170,757454176991;0,100710650128191;41142301,0094043;408519863,162789;1695,5252891292;33803762,2913333;0,115908264467193;0,000775993866589962;0;0;0;0
3302700;"MARICÁ";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302700;"MARICÁ";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,390997710410343;0,478988083092173;1,05178858571489;NA;NA;NA;NA;NA;NA;1;0;0;0;0;47836;NA;NA;61,3376988432549;0,0730067281185344;2934150,16186594;40190133,669626;840,165015252655;NA;NA;NA;NA;0;0;0
3302700;"MARICÁ";"RJ";"SE";2000;0;0;0;"LUCIANO RANGEL";"25";"PFL";0;0;NA;0;0,310519088368767;0,548184463080963;1,00317592237746;"DEM";0;0;0,69705765932181;0;0;0;1;0;0;0;60286;167718,215804094;2,78204252735451;79,9118376160718;0,070600448359559;4817565,0425225;68237031,8384844;1131,88852865482;4294581,2;0,135435343468669;0,00495792154372117;0;0;0;0
3302700;"MARICÁ";"RJ";"SE";2004;0;0;0;"RICARDO JOSÉ QUEIROZ DA SILVA";"12";"PDT";0;1;0,179710105061531;0;0,232531505152268;0,58292395341657;1,04738968253376;"PDT";0;0;0,575024002194486;0,176470588235294;0;0;0;1;0;0;68728;375542,627;5,46418675066931;160,54256008181;0,125492636812646;11033769,0693027;87923637,191364;1279,29864380404;4472908,3065;0,0896062110908635;0,010131765487641;1;0;0;0
3302700;"MARICÁ";"RJ";"SE";2008;0;0;0;"RICARDO JOSÉ QUEIROZ DA SILVA";"15";"PMDB";0;1;0,287279784679413;0;0,197733394675338;0,612628842047349;1,00326458909442;"PMDB";1;0;0,941068139963168;0;0;0;0;0;1;0;92227;404648,187651658;4,38752412690056;191,861688647273;0,123600237991959;17694827,958872;143161762,844042;1552,27604545353;17089792,494;0,179213783893122;0,0150440083320256;0;0;0;0
3302700;"MARICÁ";"RJ";"SE";2012;0;0;0;"WASHINGTON LUIZ CARDOSO SIQUEIRA";"13";"PT";1;1;0,179710105061531;1;0,168056892152255;0,700961328855528;0,977703384607182;"PT";0;0;0,384551518002934;0,0909090909090909;0;0;0;0;0;1;119231;489913,760750307;4,10894616962289;285,464628206037;0,114780054104948;34036233,085634;296534387,886884;2487,05779442329;29382348,75;0,12314731790469;0,0199511275378251;1;0;0;0
3302858;"MESQUITA";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302858;"MESQUITA";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302858;"MESQUITA";"RJ";"SE";2000;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3302858;"MESQUITA";"RJ";"SE";2004;0;0;0;"JOSÉ MONTES PAIXÃO";"12";"PDT";0;1;NA;0;0,183142296760633;0,767007282602656;0,981246287025136;"PDT";0;0;0,620006528234615;0;0;0;0;1;0;0;NA;NA;NA;102,031411548031;0,190817168485342;NA;NA;NA;4644857,6535;0,095207728596426;0;1;0;0;0
3302858;"MESQUITA";"RJ";"SE";2008;0;0;0;"ARTUR MESSIAS DA SILVEIRA";"13";"PT";1;1;NA;1;0,127123536147992;0,807661347295426;0,960873669305711;"PT";0;0;0,80447260364696;0;0;0;0;0;1;0;179517;608067,057344839;3,38723941100196;90,770043607054;0,113055917439242;16294765,9182075;144130146,27885;802,877422633233;11191865,173;0,129905297671341;0,00703616326953175;1;0;0;0
3302858;"MESQUITA";"RJ";"SE";2012;0;0;0;"ARTUR MESSIAS DA SILVEIRA";"13";"PT";1;1;NA;1;0,107680163892244;0,844411475129229;1,05941672132348;"PT";1;1;0,58132020603273;0,166666666666667;0;0;0;0;0;1;187949;691070,326069662;3,67690344758239;339,162929167393;0,213144659925964;63745333,3740823;299070750,33559;1591,23352790167;43161380,2205;0,22371896399095;0,00277280679133694;1;0;0;0
3303203;"NILÓPOLIS";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3303203;"NILÓPOLIS";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,189227723199679;0,718766837264588;1,18030278588578;NA;NA;NA;NA;NA;NA;1;0;0;0;0;158502;NA;NA;38,0440993200678;0,0725409751309266;6030065,83042939;83126340,934154;524,449792016214;NA;NA;NA;NA;0;0;0
3303203;"NILÓPOLIS";"RJ";"SE";2000;0;0;0;"JOSE CARLOS SOARES CUNHA";"12";"PDT";0;0;NA;0;0,166070407480467;0,784296456700312;1,02442203888127;"PDT";0;0;0,854014598540146;0;0;0;1;0;0;0;155272;505832,784671717;3,25772054634266;23,0465399208219;0,0396304322423037;3578482,34658585;90296323,9135703;581,536425843489;1402369,46666667;0,0420922574891337;0,0151204140509381;1;0;0;0
3303203;"NILÓPOLIS";"RJ";"SE";2004;1;1;0;"FARID ABRÃO DAVID";"11";"PPB";0;1;0;0;0,159884404525511;0,765179801375377;1,01336848109365;"PP";0;0;0,913770581966931;0,19047619047619;0;0;0;1;0;0;152787;701318,148;4,59016898034519;85,0007809018289;0,105505051912524;12987014,3116477;123093767,324199;805,656026521885;1688088,696;0,0304956504139778;0,0339849957758406;0;0;0;0
3303203;"NILÓPOLIS";"RJ";"SE";2008;0;0;1;"FARID ABRAO DAVID";"11";"PP";0;1;0,319411247968674;0;0,157022774649054;0,710833132658365;0,989189804567155;"PP";1;1;0,524392191305042;0,25;0;0;0;0;1;0;151465;625643,44294891;4,13061395668247;138,407743748568;0,120659708309144;20963928,9068768;173744236,586125;1147,09164880418;1640551,08200001;0,0192135332622283;0,0308337202463275;0;1;1;0
3303203;"NILÓPOLIS";"RJ";"SE";2012;0;0;0;"SÉRGIO SAMPAIO SESSIM";"11";"PP";0;1;0,558025598526001;0;0,133110513902633;0,712899280611245;1,04430957047919;"PP";0;1;0,7852593266606;0,166666666666667;0;0;0;0;0;1;159005;698274,517751641;4,39152553537084;237,296721035142;0,152363003250717;37731365,1281927;247641253,606065;1557,44318484365;14654391,238;0,0745194170123686;0,0171276815614486;0;0;0;0
3303302;"NITERÓI";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3303302;"NITERÓI";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,52972330887583;0,298742253686207;1,09234236184564;NA;NA;NA;NA;NA;NA;1;0;0;0;0;439091;NA;NA;1,63648743854162;0,00125604551257431;718566,905876678;572086678,932475;1302,88864707424;NA;NA;NA;NA;0;0;0
3303302;"NITERÓI";"RJ";"SE";2000;1;1;0;"JORGE ROBERTO SAAD SILVEIRA";"12";"PDT";0;0;NA;0;0,455296059286892;0,402608214368885;1,05382508049332;"PDT";0;0;0,148313466643435;0;0;0;1;0;0;0;450364;4648766,90353274;10,3222435708288;23,9734776520682;0,0130431283489346;10796791,289296;827776205,25201;1838,0159276763;67819222,32;0,224889028812466;0,0220210159860649;1;0;0;0
3303302;"NITERÓI";"RJ";"SE";2004;1;0;0;NA;NA;NA;NA;1;0;NA;0,403128421956439;0,404355798698099;0,985484580975079;NA;NA;NA;NA;0,238095238095238;0;0;0;1;0;0;462884;4381732,558;9,46615687299626;80,0910903809375;0,0388956078662541;37072884,2798899;953138061,43275;2059,12941780824;44221283,8615;0,104254322581372;0,0237388737837748;NA;1;1;0
3303302;"NITERÓI";"RJ";"SE";2008;1;0;0;"GODOFREDO SATURNINO DA SILVA PINTO";"13";"PT";1;1;0;1;0,380328184709308;0,454385639913489;0,997249219766152;"PT";0;0;0,468607810402959;0;0;0;0;0;1;0;471403;4685275,54600865;9,93900239499674;120,709286712014;0,046960385462313;56902719,8839035;1211717478,97107;2570,44923127572;117630663,5495;0,151184051641577;0,0145508165749026;1;1;2;0
3303302;"NITERÓI";"RJ";"SE";2012;0;0;1;"JORGE ROBERTO SAAD SILVEIRA";"12";"PDT";0;1;0,280908852815628;0;0,407145555004558;0,440405553287323;1,00518848178748;"PDT";0;0;0,371982310865758;0,166666666666667;0;0;0;0;0;1;477912;4810615,15768952;10,0659015837424;185,380572928313;0,0582408162757393;88595600,369316;1521194345,04254;3183,00093959251;196566319,5285;0,171096195012204;0,0160538020491462;1;1;3;0
3303401;"NOVA FRIBURGO";"RJ";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3303401;"NOVA FRIBURGO";"RJ";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,195510050094173;0,696066343696386;1,37847915204449;NA;NA;NA;NA;NA;NA;1;0;0;0;0;170860;NA;NA;158,323209342394;0,161495981640573;27051103,5482415;167503260,907425;980,353862269838;NA;NA;NA;NA;0;0;0
