Munic_Id;year;MunicOP_OP;UF_Id;Munic_Id6;Munic_Nome;lag.pb;MunicOP_OP.Acum;population;MayorElecNumber;MayorParty;MayorName;ptwin;ChangeEffect2002;VictoryPTAfter2002;LeftParty;continuitypartpref;ContinuityMayor;MayorsVulnerability;legprefpower;MayorControlCouncil;CoalitionPref;LeftShare;BudgetPP;Investpp;InvestPer;taxrevenues;TransferDep;balsheetrev;YearDummies1996;YearDummies2000;YearDummies2004;YearDummies2008;YearDummies2012;YearDummies2016
3503307;2000;0;35;350330;ARARAS;0;0;102636;;;;;;;;;;;0;0;;0,176470588235294;1985,01395870787;140,004969864703;0,0703716293230991;0,150007873291922;0,588310650152412;1,07266843387252;0;1;0;0;0;0
3503307;2004;0;35;350330;ARARAS;0;0;112783;;;;;;;;;;;0;0;;0,352941176470588;2201,69509783637;272,210276888478;0,122958495113268;0,155381808345488;0,622436933563791;1,00241660810046;0;0;1;0;0;0
3503307;2008;0;35;350330;ARARAS;0;0;113645;;;;;;;;;;;0;0;;0,272727272727273;2575,63293849072;169,314366976749;0,0717291585046002;0,149823172290002;0,615947358816518;0,993019994537171;0;0;0;1;0;0
3503307;2012;1;35;350330;ARARAS;0;0;121055;;;;;;;;;;;0;0;;0,363636363636364;3063,01634827303;306,460969158804;0,0991282376897312;0,140988505017714;0,596257303843041;0,895272440681329;0;0;0;0;1;0
3503307;2016;1;35;350330;ARARAS;1;1;130102;;;;;;;;;;;0;0;;0,363636363636364;3101,63260683129;283,171559541013;0,0910329611893387;0,161562192000037;0,523904340176146;0,842162274616189;0;0;0;0;0;1
3503901;1992;0;35;350390;ARUJ¡;0;0;38795;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3503901;1996;0;35;350390;ARUJ¡;0;0;47428,5;;;;;;;;;;;;;;;1756,36493269612;263,486794298579;0,270577895944847;0,266332919214587;0,653985525989132;1,38982395645097;1;0;0;0;0;0
3503901;2000;0;35;350390;ARUJ¡;0;0;57969;22;PL;ABEL JOSE LARINI;0;0;0;0;0;0;0,498584984185117;0,4;0;;;1369,34868170775;284,783944485498;0,207774038443628;0,280608142018384;0,554721127053367;0,935814931566147;0;1;0;0;0;0
3503901;2004;0;35;350390;ARUJ¡;0;0;70248;22;PL;ABEL JOS… LARINI;0;1;0;0;1;1;0,443758506708147;0,4;0;0,666666666666667;0,133333333333333;1375,5867426131;234,210430473809;0,169183008969772;0,299323959865841;0,622129389436285;0,986542543579988;0;0;1;0;0;0
3503901;2008;0;35;350390;ARUJ¡;0;0;78960;15;PMDB;GENESIO SEVERINO DA SILVA;0;1;0;0;0;0;0,964864705535577;0,3;0;0,5;0,1;1676,57988641243;230,969964786906;0,138265843869165;0,259139762361125;0,677808459415756;0,98120302384837;0;0;0;1;0;0
3503901;2012;0;35;350390;ARUJ¡;0;0;77279;22;PR;ABEL JOSE LARINI;0;1;0;0;0;0;0,676530612244898;0,3;0;0,8;0,1;2440,34568411405;304,384328181015;0,125733781946229;0,274527655080091;0,723181356018566;1,00281293447725;0;0;0;0;1;0
3503901;2016;0;35;350390;ARUJ¡;0;0;85199;22;PR;ABEL JOSE LARINI;0;1;0;0;1;1;0,674614801717605;0,2;0;0,666666666666667;0,333333333333333;2617,93421726621;136,905292911323;0,0514362370673578;0,245545953646059;0,644552546837745;0,864627032964762;0;0;0;0;0;1
3504008;1992;0;35;350400;ASSIS;0;0;77066;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3504008;1996;0;35;350400;ASSIS;0;0;82761,5;;;;;;;;;;;;;;;1227,50540620277;95,8228259153328;0,0854521909489023;0,2147300471106;0,654524965286697;1,03016462759559;1;0;0;0;0;0
3504008;2000;0;35;350400;ASSIS;0;0;88882;14;PTB;ROMEU JOSE BOLFARINI;0;0;0;0;0;0;0,930528430333129;0,176470588235294;0;;0,117647058823529;1243,84687719666;59,4932999227939;0,0469333623227579;0,200887948117442;0,673508465522042;1,00040784105182;0;1;0;0;0;0
3504008;2004;0;35;350400;ASSIS;0;0;93118;45;PSDB;CARLOS ANGELO NOBILE;0;1;0;0;0;0;0,808203620816354;0,235294117647059;0;0,235294117647059;0,176470588235294;1394,58776301475;99,3621288655955;0,0712086796258453;0,177501925091989;0,652790655498278;0,978538519150814;0;0;1;0;0;0
3504008;2008;0;35;350400;ASSIS;0;0;97725;25;PFL;√âZIO SPERA;0;1;0;0;0;0;0,521121309300011;0,2;0;0,2;0,2;1629,12540732029;156,627427005093;0,0938558521873022;0,161781999199782;0,646216623311879;0,959689134566095;0;0;0;1;0;0
3504008;2012;0;35;350400;ASSIS;0;0;96336;25;DEM;√âZIO SPERA;0;1;0;0;1;1;0,111455338554575;0,4;0;0,9;0,1;2194,75252141532;169,845957876713;0,0819775303786624;0,152220592593077;0,661904218571159;0,942170838238907;0;0;0;0;1;0
3504008;2016;0;35;350400;ASSIS;0;0;102268;45;PSDB;RICARDO PINHEIRO SANTANA;0;1;0;0;0;0;0,808206771631601;0,2;0;0,2;0,133333333333333;2184,88359276182;89,4901941520175;0,0410782955676512;0,146529721773786;0,5960266088903;0,797703109553811;0;0;0;0;0;1
3504107;1992;0;35;350410;ATIBAIA;0;0;89008;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3504107;1996;0;35;350410;ATIBAIA;0;0;96880;;;;;;;;;;;;;;;1220,26045317204;322,801382282752;0,184695567984051;0,472447862390039;0,416809373606677;1,03128106686105;1;0;0;0;0;0
3504107;2000;0;35;350410;ATIBAIA;0;0;101935;25;PFL;PEDRO MATURANA;0;0;0;0;0;0;0,791624808332893;0,117647058823529;0;;;1590,11964022455;256,988520810627;0,163760727508576;0,369927944651953;0,402722660994524;1,03871385279998;0;1;0;0;0;0
3504107;2004;1;35;350410;ATIBAIA;0;0;124108;43;PV;JOS… ROBERTO TRICOLI;0;1;0;0;0;0;0,424250871080139;0,176470588235294;0;0,352941176470588;;1667,11238029463;231,328024876925;0,136898045445139;0,313727624213485;0,445028241389983;0,981247083555803;0;0;1;0;0;0
3504107;2008;1;35;350410;ATIBAIA;1;1;125418;43;PV;JOS√â ROBERTO TRICOLI;0;1;0;0;1;0;0,471518081485958;0,363636363636364;0;0,727272727272727;0,272727272727273;2113,98863274537;276,050072756684;0,136577866890968;0,320016748510523;0,494093402423457;0,976280593076144;0;0;0;1;0;0
3504107;2012;1;35;350410;ATIBAIA;1;2;128914;43;PV;JOS√â BERNARDO DENIG;0;1;0;0;1;0;0,916897698918769;0,181818181818182;0;0,545454545454545;0,181818181818182;2826,46419038687;326,470157421177;0,120248514259497;0,335946411397689;0,579394752029562;1,00908305928217;0;0;0;0;1;0
3504107;2016;0;35;350410;ATIBAIA;1;3;138449;55;PSD;SAULO PEDROSO DE SOUZA;0;1;0;0;0;0;0,958191167283387;0,0588235294117647;0;0,294117647058824;0,176470588235294;2748,63063062836;234,225047259683;0,0844886113802825;0,318894275610705;0,57602023315299;0,872212754625642;0;0;0;0;0;1
3504503;1992;0;35;350450;AVAR…;0;0;62161;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3504503;1996;0;35;350450;AVAR…;0;0;68735,5;;;;;;;;;;;;;;;1058,27087380434;173,459049636749;0,170077832112638;0,299770561914565;0,625829751980858;1,09049727222932;1;0;0;0;0;0
3504503;2000;0;35;350450;AVAR…;0;0;79495;11;PPB;JOSELYR BENEDITO SILVESTRE;0;0;0;0;0;0;0,582671793599603;0,176470588235294;0;;;1352,40584466631;212,172391246916;0,153126615789115;0,197789670154489;0,60334791884;1,07115704869875;0;1;0;0;0;0
3504503;2004;1;35;350450;AVAR…;0;0;84358;40;PSB;WAGNER BRUNO;0;1;0;1;0;0;0,941058778997458;0,117647058823529;0;0,588235294117647;0,294117647058824;1375,821754597;85,5886570700557;0,0613152155980441;0,183070896523362;0,664600101217668;0,974677049515607;0;0;1;0;0;0
3504503;2008;0;35;350450;AVAR…;1;1;83744;22;PL;JOSELYR BENEDITO SILVESTRE;0;1;0;0;0;0;0,533761088622858;0,2;0;0,4;0,2;1946,22005751065;282,084036515187;0,139625856446163;0,166175904436715;0,679307070805582;1,10070007604796;0;0;0;1;0;0
3504503;2012;0;35;350450;AVAR…;0;0;83910;45;PSDB;JOSELYR BENEDITO SILVESTRE;0;1;0;0;0;1;0,613940309784662;0,2;0;0,7;0,1;2611,3856958349;204,560845479399;0,0782667162835525;0,158587544280869;0,707770263651893;1,05168633396584;0;0;0;0;1;0
3504503;2016;0;35;350450;AVAR…;0;0;88938;15;PMDB;PAULO DIAS NOVAES FILHO;0;1;0;0;0;0;0,891484744031661;0,0769230769230769;0;0,307692307692308;0,307692307692308;2274,72627043793;60,562209820897;0,0264252586952482;0,148490216826482;0,631723587628706;0,785649010007853;0;0;0;0;0;1
3505500;1992;0;35;350550;BARRETOS;0;0;97256;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3505500;1996;0;35;350550;BARRETOS;0;0;101796,5;;;;;;;;;;;;;;;917,068758918727;117,154216845471;0,122430940560265;0,252506585548233;0,667845266181818;1,09649697643034;1;0;0;0;0;0
3505500;2000;0;35;350550;BARRETOS;0;0;105262;15;PMDB;UEBE REZECK;0;0;0;0;0;0;0,830766807136387;0,352941176470588;0;;0,117647058823529;1786,79925114398;326,964726823332;0,193256450808811;0,152551630781737;0,487338160882747;1,03937339936141;0;1;0;0;0;0
3505500;2004;0;35;350550;BARRETOS;0;0;108273;15;PMDB;UEBE REZECK;0;1;0;0;1;1;0,732615653185918;0,411764705882353;0;0,647058823529412;;2252,10302224483;302,426532865184;0,133654516093764;0,116770770960816;0,487897343647718;0,993616936859668;0;0;1;0;0;0
3505500;2008;0;35;350550;BARRETOS;0;0;112804;23;PPS;EMANOEL MARIANO CARVALHO;0;1;0;0;0;0;0,679879383298478;0,0909090909090909;0;0,181818181818182;0,0909090909090909;2685,60498040465;240,91057079074;0,0825244087121996;0,130228985727961;0,548516234143862;1,01813540490377;0;0;0;1;0;0
3505500;2012;0;35;350550;BARRETOS;0;0;113338;14;PTB;EMANOEL MARIANO CARVALHO;0;1;0;0;0;1;0,317549753359415;0,176470588235294;0;0,647058823529412;0,117647058823529;3128,60984772468;264,06886843611;0,0864000771636644;0,13477361497368;0,575693119128393;0,964550349825061;0;0;0;0;1;0
3505500;2016;0;35;350550;BARRETOS;0;0;119948;45;PSDB;GUILHERME HENRIQUE DE AVILA;0;1;0;0;0;0;0,846150663963927;0,0588235294117647;0;0,117647058823529;0,294117647058824;3440,35189471886;178,538965056493;0,0519076349528399;0,148533528521949;0,538666249159896;0,883172721966034;0;0;0;0;0;1
3505708;1992;0;35;350570;BARUERI;0;0;135287;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3505708;1996;0;35;350570;BARUERI;0;0;168758;;;;;;;;;;;;;;;3150,11567383637;1186,55248197038;0,378764063511441;0,321760688459561;0,626214212907436;1,04693327849498;1;0;0;0;0;0
3505708;2000;0;35;350570;BARUERI;0;0;218242;25;PFL;GILBERTO MACEDO GIL ARANTES;0;0;0;0;0;0;0,248706791626095;0,421052631578947;0;;0,157894736842105;3354,61966503789;684,543631209086;0,207134517553318;0,318331887189989;0,621514079277731;0,999829111651248;0;1;0;0;0;0
3505708;2004;0;35;350570;BARUERI;0;0;248034;25;PFL;GILBERTO MACEDO GIL ARANTES;0;1;0;0;1;1;0,0915398803540583;0,210526315789474;0;1;0,421052631578947;4186,42292743346;883,277306459043;0,210656387520838;0,286118097065418;0,71108631294302;1,00145244486241;0;0;1;0;0;0
3505708;2008;0;35;350570;BARUERI;0;0;264619;23;PPS;RUBENS FURLAN;0;1;0;0;0;0;0,142389722580107;0,230769230769231;0;1;0,153846153846154;4933,54976663048;1522,07287221192;0,298524476084148;0,350735528949969;0,658913552520141;0,971964468063232;0;0;0;1;0;0
3505708;2012;0;35;350570;BARUERI;0;0;245652;15;PMDB;RUBENS FURLAN;0;1;0;0;0;1;0,424057677971467;0,214285714285714;0;0,785714285714286;0,428571428571429;7970,27185925549;1973,29205347422;0,256945879901912;0,400764567400462;0,579199734423728;0,940653497116083;0;0;0;0;1;0
3505708;2016;0;35;350570;BARUERI;0;0;264935;25;DEM;GILBERTO MACEDO GIL ARANTES;0;1;0;0;0;0;0,752893385452595;0,0952380952380952;0;0,523809523809524;0,19047619047619;7913,80604353166;710,751591912101;0,0894732967603208;0,406821837440931;0,491969318912784;0,845629247050391;0;0;0;0;0;1
3505906;1992;0;35;350590;BATATAIS;0;0;44846;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3505906;1996;0;35;350590;BATATAIS;0;0;47959,5;;;;;;;;;;;;;;;1186,72352942878;188,709623875506;0,153513860697431;0,121330687248303;0,668240163887492;1,0511970394754;1;0;0;0;0;0
3505906;2000;0;35;350590;BATATAIS;0;0;51315;14;PTB;JOSE LUIS ROMAGNOLI;0;0;0;0;0;0;0,764159292035398;0,352941176470588;0;;0,235294117647059;1332,52589582546;86,7625432507352;0,0625581914368827;0,12381840381889;0,686887066101822;1,03423780288222;0;1;0;0;0;0
3505906;2004;1;35;350590;BATATAIS;0;0;54706;13;PT;FERNANDO ANTONIO FERREIRA;1;1;1;1;0;0;0,582688204815605;0,294117647058824;0;0,294117647058824;0,352941176470588;1495,30577755818;83,1264435781927;0,0556449442362115;0,131390647824756;0,758533000496546;0,999860568157433;0;0;1;0;0;0
3505906;2008;0;35;350590;BATATAIS;1;1;56022;14;PTB;JOS√â LUIS ROMAGNOLI;0;1;0;0;0;0;0,472769336584756;0,2;0;0,8;0,2;1827,13527700201;140,318565407361;0,0787603944229505;0,109971202052089;0,825725899696696;0,966412031532231;0;0;0;1;0;0
3505906;2012;0;35;350590;BATATAIS;0;0;57286;14;PTB;JOSE LUIS ROMAGNOLI;0;1;0;0;1;0;0,166620050345627;0,3;0;0,7;0,3;2304,22943826591;259,223595031891;0,105103614438534;0,119484226993605;0,835736833803649;0,976692744852597;0;0;0;0;1;0
3505906;2016;0;35;350590;BATATAIS;0;0;61040;14;PTB;EDUARDO AUGUSTO SILVA DE OLIVEIRA;0;1;0;0;1;0;0,931765128389298;0,266666666666667;0;0,533333333333333;0,266666666666667;2326,94435936918;145,064412894068;0,0622178732643591;0,106833858844711;0,770665291836697;0,849460348538329;0;0;0;0;0;1
3506003;1992;0;35;350600;BAURU;0;0;267369;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3506003;1996;0;35;350600;BAURU;0;0;292759;;;;;;;;;;;;;;;1231,61189619927;264,2117529531;0,214936409105685;0,278885590346135;0,55760915883016;1,14880080454334;1;0;0;0;0;0
3506003;2000;0;35;350600;BAURU;0;0;320316;11;PPB;ANTONIO IZZO FILHO;0;0;0;0;0;0;0,516264461750473;0,19047619047619;0;;0,19047619047619;1361,49184657569;79,1402940957159;0,0585757785704541;0,242145461334236;0,517199713468746;1,10539885394746;0;1;0;0;0;0
3506003;2004;0;35;350600;BAURU;0;0;344258;23;PPS;NILSON FERREIRA COSTA;0;1;0;0;0;0;0,974636798200394;0,142857142857143;0;0,238095238095238;0,380952380952381;1288,39531943747;67,6214462417675;0,0526239236040591;0,222138671557073;0,500514723134157;0,966444591424684;0;0;1;0;0;0
3506003;2008;1;35;350600;BAURU;0;0;355675;12;PDT;JOSE GUALBERTO TUGA MARTINS ANGERAMI;0;1;0;1;0;0;0,64237226182084;0,2;0;0,333333333333333;0,4;1473,44271721409;120,754807986728;0,0840253773365972;0,201178147827987;0,49039727337442;0,877243311286895;0;0;0;1;0;0
3506003;2012;1;35;350600;BAURU;1;1;348146;15;PMDB;RODRIGO ANTONIO DE AGOSTINHO MENDON√áA;0;1;0;0;0;0;1,25228535111699;0,0625;0;0,25;0,25;2458,73933137932;197,885364908433;0,0921142308162442;0,209341867476299;0,471940906216019;0,93197785091919;0;0;0;0;1;0
3506003;2016;1;35;350600;BAURU;1;2;369368;15;PMDB;RODRIGO ANTONIO DE AGOSTINHO MENDON√áA;0;1;0;0;1;1;0,150161260956642;0,235294117647059;0;0,764705882352941;0,235294117647059;2630,85020802696;102,188300954484;0,038845537181256;0,201395243060307;0,431977218583057;0,849926377936965;0;0;0;0;0;1
3506102;1992;0;35;350610;BEBEDOURO;0;0;69965;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3506102;1996;0;35;350610;BEBEDOURO;0;0;74918;;;;;;;;;;;;;;;1022,31072491033;90,9562386121654;0,116808410938495;0,12444753997322;0,772608805494587;1,03072541146365;1;0;0;0;0;0
3506102;2000;0;35;350610;BEBEDOURO;0;0;77656;45;PSDB;EDNE JOSE PIFFER;0;0;0;0;0;0;0,656068243505235;0,117647058823529;0;;0,117647058823529;966,76875245262;50,595933748568;0,0511261769383976;0,110151788753334;0,834911965482127;1,03471756474805;0;1;0;0;0;0
3506102;2004;1;35;350610;BEBEDOURO;0;0;78433;13;PT;DAVI PERES AGUIAR;1;1;1;1;0;0;0,75970695970696;0,294117647058824;0;0,411764705882353;0,352941176470588;1191,51822984599;75,8119078916238;0,0633439898289537;0,136845064905983;0,864358306435041;0,973715930002069;0;0;1;0;0;0
3506102;2008;0;35;350610;BEBEDOURO;1;1;77430;15;PMDB;H√âLIO DE ALMEIDA BASTOS;0;1;0;0;0;0;0,740165355380718;0,3;0;0,6;0,2;1650,81923298222;143,35858937361;0,077423127365412;0,145985822375452;0,85866355293097;0,960911532319429;0;0;0;1;0;0
3506102;2012;0;35;350610;BEBEDOURO;0;0;75069;43;PV;JOAO BATISTA BIANCHINI;0;1;0;0;0;0;0,598345327817759;0,3;0;0,5;0,2;2345,56116170706;201,57475656243;0,0744125805925514;0,130277142520026;0,748539358794337;0,941462795649266;0;0;0;0;1;0
3506102;2016;0;35;350610;BEBEDOURO;0;0;77695;25;DEM;FERNANDO GALV√ÉO MOURA;0;1;0;0;0;0;0,927905633918997;0,272727272727273;0;0,363636363636364;0,272727272727273;2413,50867624378;65,6158971749084;0,0271476681460522;0,152567515038665;0,6853232647545;0,901953688936605;0;0;0;0;0;1
3506508;1992;0;35;350650;BIRIGUI;0;0;77560;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3506508;1996;0;35;350650;BIRIGUI;0;0;86441,5;;;;;;;;;;;;;;;1222,59515082105;290,663340881732;0,240105819406976;0,212244249545241;0,552918358465953;1,19148155459081;1;0;0;0;0;0
3506508;2000;0;35;350650;BIRIGUI;0;0;97600;45;PSDB;JOSE ROBERTO DOS SANTOS;0;0;0;0;0;0;0,496779051284196;0,235294117647059;0;;0,0588235294117647;1186,47820072767;117,797084914662;0,0980348960773908;0,153814638451133;0,616606808360395;1,07201509242639;0;1;0;0;0;0
3506508;2004;0;35;350650;BIRIGUI;0;0;104138;22;PL;FLORIVAL CERVELATTI;0;1;0;0;0;0;0,726314898658655;0,117647058823529;0;0,588235294117647;0,0588235294117647;1321,49166593595;78,7141871409457;0,0605760539375826;0,150798753456067;0,647183471739857;1,0050483808679;0;0;1;0;0;0
3506508;2008;0;35;350650;BIRIGUI;0;0;109451;15;PMDB;WILSON CARLOS RODRIGUES BORINI;0;1;0;0;0;0;0,836293007769145;0,181818181818182;0;0,181818181818182;0,0909090909090909;1641,58622342909;137,478946054356;0,0872264494368941;0,146924382303627;0,609274251298095;0,945061615370232;0;0;0;1;0;0
3506508;2012;0;35;350650;BIRIGUI;0;0;110907;15;PMDB;WILSON CARLOS RODRIGUES BORINI;0;1;0;0;1;1;0,622721455993175;0,272727272727273;0;0,454545454545455;0,272727272727273;2294,11636922368;298,945873321675;0,141018786994213;0,149168629361857;0,606156894404282;0,942594725240648;0;0;0;0;1;0
3506508;2016;0;35;350650;BIRIGUI;0;0;119536;12;PDT;PEDRO FEL√çCIO ESTRADA BERNAB√â;0;1;0;1;0;0;0,828529933838954;0,117647058823529;0;0,352941176470588;0,235294117647059;2209,98830172118;52,9831548716958;0,0240459529985872;0,142609229267359;0,547105635581382;0,757267848294091;0;0;0;0;0;1
3507506;1992;0;35;350750;BOTUCATU;0;0;93580;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3507506;1996;0;35;350750;BOTUCATU;0;0;102450,5;;;;;;;;;;;;;;;1157,10894210085;221,431791314075;0,18799505137895;0,306657806302218;0,577850381508809;1,14408525667386;1;0;0;0;0;0
3507506;2000;0;35;350750;BOTUCATU;0;0;109800;45;PSDB;PEDRO LOSI NETO;0;0;0;0;0;0;0,913650535448014;0,352941176470588;0;;0,117647058823529;1098,29299156237;98,5541166510299;0,0882843395338585;0,265919087266802;0,599509588255572;0,972617045034335;0;1;0;0;0;0
3507506;2004;1;35;350750;BOTUCATU;0;0;117308;13;PT;ANTONIO MARIO DE PAULA FERREIRA IELO;1;1;1;1;0;0;0,330680461599682;0,294117647058824;0;0,352941176470588;0,411764705882353;1276,5407372224;132,317244909642;0,105017162522884;0,216403736696497;0,711008752705171;0,973303852014091;0;0;1;0;0;0
3507506;2008;1;35;350750;BOTUCATU;1;1;128397;13;PT;ANTONIO M√ÅRIO DE PAULA FERREIRA IELO;1;1;1;1;1;0;0,270241571542341;0,454545454545455;0;0,545454545454545;0,545454545454545;1544,93600643856;202,830716761952;0,132359010990511;0,201785373391179;0,750462656447618;0,959748767603763;0;0;0;1;0;0
3507506;2012;1;35;350750;BOTUCATU;1;2;130201;45;PSDB;JO√ÉO CURY NETO;0;1;0;0;0;0;0,663309310873781;0,272727272727273;0;0,363636363636364;0,454545454545455;2213,28097339519;321,428831392229;0,138045290095171;0,169546237218865;0,700679905553186;0,947966504747085;0;0;0;0;1;0
3507506;2016;1;35;350750;BOTUCATU;1;3;141032;45;PSDB;JOAO CURY NETO;0;1;0;0;1;0;0,709946104850563;0,272727272727273;0;0,727272727272727;0,454545454545455;2210,93169441697;191,147691791448;0,0862163646461654;0,159416752959702;0,657710597519829;0,798381331094429;0;0;0;0;0;1
3507605;1992;0;35;350760;BRAGAN«A PAULISTA;0;0;101537;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3507605;1996;0;35;350760;BRAGAN«A PAULISTA;0;0;109935;;;;;;;;;;;;;;;1273,74213957609;293,246538339365;0,230827431874351;0,308121491653579;0,576727369366449;1,25609046117173;1;0;0;0;0;0
3507605;2000;0;35;350760;BRAGAN«A PAULISTA;0;0;119085;11;PPB;JOSE LAVELLI DE LIMA;0;0;0;0;0;0;0,779609771829396;0,0526315789473684;0;;0,157894736842105;1358,12430501433;194,643623436631;0,136937643222445;0,282041229817343;0,595259097824408;0,992819439823753;0;1;0;0;0;0
3507605;2004;0;35;350760;BRAGAN«A PAULISTA;0;0;137935;25;PFL;JESUS ADIB ABI CHEDID;0;1;0;0;0;0;0,830889222894747;0,210526315789474;0;0,368421052631579;0,0526315789473684;1513,16283991053;182,810395544434;0,118902399342793;0,2696275356139;0,640809441227141;0,984375947276309;0;0;1;0;0;0
3507605;2008;0;35;350760;BRAGAN«A PAULISTA;0;0;144066;25;PFL;JESUS ADIB ABI CHEDID;0;1;0;0;1;1;0,769773826644006;0,363636363636364;0;0,727272727272727;0,181818181818182;1769,48094764215;192,200108592823;0,103783091172898;0,284270631473469;0,666610605666462;0,985401499582764;0;0;0;1;0;0
3507605;2012;0;35;350760;BRAGAN«A PAULISTA;0;0;150023;45;PSDB;JO√ÉO AFONSO SOLIS;0;1;0;0;0;0;0,708028720626632;0,181818181818182;0;0,454545454545455;0,181818181818182;2496,41333118071;225,566382960765;0,0876889369086788;0,266932055544215;0,687327913464581;1,01375698091237;0;0;0;0;1;0
3507605;2016;0;35;350760;BRAGAN«A PAULISTA;0;0;162435;13;PT;FERN√ÉO DIAS DA SILVA LEME;1;1;1;1;0;0;0,999355927005061;0,0526315789473684;0;0,210526315789474;0,210526315789474;2270,89525127585;54,4747998324872;0,0237827558934857;0,26678346410695;0,642741955790336;0,834860271549162;0;0;0;0;0;1
3508504;1992;0;35;350850;CA«APAVA;0;0;67074;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3508504;1996;0;35;350850;CA«APAVA;0;0;69532,5;;;;;;;;;;;;;;;1387,28379925639;332,56359157731;0,237989229303534;0,113069714969704;0,818343934502127;1,06692776028617;1;0;0;0;0;0
3508504;2000;1;35;350850;CA«APAVA;0;0;70163;13;PT;PAULO ROBERTO ROITBERG;1;0;0;1;0;0;0,745048558537891;0,2;0;;0,333333333333333;1656,59631276654;88,4715585178834;0,0541121320015584;0,108954362035764;0,835566192348292;1,01458423811503;0;1;0;0;0;0
3508504;2004;0;35;350850;CA«APAVA;1;1;81298;15;PMDB;FRANCISCO ADILSON NATALI;0;1;0;0;0;0;0,919667119565217;0,266666666666667;0;0,533333333333333;0,266666666666667;1444,19926906837;62,7720126290546;0,0430007749006637;0,1080068549192;0,91783203143744;0,992747476177519;0;0;1;0;0;0
3508504;2008;0;35;350850;CA«APAVA;0;0;84406;25;PFL;CARLOS ANTONIO VILELA;0;1;0;0;0;0;0,334342114313226;0,3;0;0,6;0,1;1768,80260565813;107,121809978941;0,0622380364337899;0,126371864920062;0,866479812090754;0,996034696031468;0;0;0;1;0;0
3508504;2012;0;35;350850;CA«APAVA;0;0;86054;25;DEM;CARLOS ANTONIO VILELA;0;1;0;0;1;1;0,473921330791891;0,4;0;0,8;0,4;2408,17240412573;95,3378087237472;0,0438291114205314;0,168869172204409;0,885155062524318;1,01040259745314;0;0;0;0;1;0
3508504;2016;0;35;350850;CA«APAVA;0;0;91883;45;PSDB;HENRIQUE LOURIVALDO RINCO DE OLIVEIRA;0;1;0;0;0;0;0,468241365621278;0,1;0;0,2;0,1;2178,17812347256;43,1958832370679;0,0199767745068823;0,161453452711076;0,784541193508312;0,839608605027552;0;0;0;0;0;1
3509007;1992;0;35;350900;CAIEIRAS;0;0;40304;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3509007;1996;0;35;350900;CAIEIRAS;0;0;51760,5;;;;;;;;;;;;;;;1418,09955329782;425,023909180973;0,29022532595156;0,265624633072096;0,604674533974686;1,12315982880846;1;0;0;0;0;0
3509007;2000;0;35;350900;CAIEIRAS;0;0;65707;25;PFL;PEDRO SERGIO GRAF NUNES;0;0;0;0;0;0;0,892964521948286;0,307692307692308;0;;;1168,94505916245;51,9456498093061;0,0447828486747386;0,241334224626927;0,693112419486993;1,04468391786096;0;1;0;0;0;0
3509007;2004;1;35;350900;CAIEIRAS;0;0;87717;40;PSB;N…VIO LUIZ ARANHA D¡RTORA;0;1;0;1;0;0;0,432812992037429;0,230769230769231;0;0,461538461538462;0,307692307692308;1050,16136111329;154,913348187183;0,146308981419804;0,284750562756996;0,625170377883984;0,966110829883864;0;0;1;0;0;0
3509007;2008;0;35;350900;CAIEIRAS;1;1;86698;45;PSDB;NEVIO LUIZ ARANHA DARTORA;0;1;0;0;0;1;0,357601558554008;0,4;0;0,4;;1350,14106329975;215,403180055989;0,147711151672615;0,272684932122016;0,651196530160497;0,938589278376801;0;0;0;1;0;0
3509007;2012;1;35;350900;CAIEIRAS;0;0;88841;25;DEM;ROBERTO HAMAMOTO;0;1;0;0;0;0;0,763624237804878;0,3;0;0,5;0,1;2045,72026892493;263,50997754192;0,140381000354728;0,286134539431554;0,694750508076483;0,960867525754716;0;0;0;0;1;0
3509007;2016;0;35;350900;CAIEIRAS;1;1;97016;55;PSD;ROBERTO HAMAMOTO;0;1;0;0;0;1;0,9591318900826;0,2;0;0,5;;2087,35650725641;155,87265035359;0,0748697523303231;0,237538121475221;0,603621140931854;0,813547933881997;0;0;0;0;0;1
3509205;1992;0;35;350920;CAJAMAR;0;0;34808;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
3509205;1996;0;35;350920;CAJAMAR;0;0;40951,5;;;;;;;;;;;;;;;2414,6594774466;297,13908281535;0,1994671304347;0,190125278993873;0,770344752202983;1,10354915937898;1;0;0;0;0;0
