"FinbraCampo_Id";"FinbraCampo_ArquivoXls";"FinbraCampo_Tabela";"FinbraCampo_Campo";"FinbraCampo_Ano";"FinbraCampo_DataTab";"FinbraCampo_IDMunic"
6492;"Finbra2009.xlsx";"Receita";"Receitas Diversas";2009;1;0
6493;"Finbra2009.xlsx";"Receita";"Rec de Capital";2009;1;0
6494;"Finbra2009.xlsx";"Receita";"Operações de Crédito";2009;1;0
6495;"Finbra2009.xlsx";"Receita";"OPC Internas";2009;1;0
6496;"Finbra2009.xlsx";"Receita";"OPC Externas";2009;1;0
6497;"Finbra2009.xlsx";"Receita";"Alienação de Bens";2009;1;0
6498;"Finbra2009.xlsx";"Receita";"Alien Bens Móveis";2009;1;0
6499;"Finbra2009.xlsx";"Receita";"Alien Bens Imóveis";2009;1;0
6500;"Finbra2009.xlsx";"Receita";"Amortização de Empréstimos";2009;1;0
6501;"Finbra2009.xlsx";"Receita";"Rec Transf de Capital";2009;1;0
6502;"Finbra2009.xlsx";"Receita";"Transf Cap Intergovern";2009;1;0
6503;"Finbra2009.xlsx";"Receita";"Transf Cap Inter União";2009;1;0
6504;"Finbra2009.xlsx";"Receita";"TrCapU SUS";2009;1;0
6505;"Finbra2009.xlsx";"Receita";"TrCapU Educação";2009;1;0
6506;"Finbra2009.xlsx";"Receita";"TrCapU Consórcios Públicos";2009;1;0
6507;"Finbra2009.xlsx";"Receita";"Outras TrCapU";2009;1;0
6508;"Finbra2009.xlsx";"Receita";"Transf Cap Inter Estados";2009;1;0
6509;"Finbra2009.xlsx";"Receita";"TrCapEst SUS";2009;1;0
6510;"Finbra2009.xlsx";"Receita";"TrCapEst Educação";2009;1;0
6511;"Finbra2009.xlsx";"Receita";"TrCapEst Consórcios Públicos";2009;1;0
6512;"Finbra2009.xlsx";"Receita";"Outras TrCapEst";2009;1;0
6513;"Finbra2009.xlsx";"Receita";"Transf Cap Inter Municípios";2009;1;0
6514;"Finbra2009.xlsx";"Receita";"TrCapMun SUS";2009;1;0
6515;"Finbra2009.xlsx";"Receita";"TrCapMun Educação";2009;1;0
6516;"Finbra2009.xlsx";"Receita";"TrCapMun Consórcios Públicos";2009;1;0
6517;"Finbra2009.xlsx";"Receita";"Outras TrCapMun";2009;1;0
6518;"Finbra2009.xlsx";"Receita";"Transf Cap de Inst Privadas";2009;1;0
6519;"Finbra2009.xlsx";"Receita";"Transf Cap Exterior";2009;1;0
6520;"Finbra2009.xlsx";"Receita";"Transf Cap Pessoas";2009;1;0
6521;"Finbra2009.xlsx";"Receita";"Transf Cap Inst Publicas";2009;1;0
6522;"Finbra2009.xlsx";"Receita";"Transf Cap Convênios";2009;1;0
6523;"Finbra2009.xlsx";"Receita";"Transf Cap Conv União";2009;1;0
6524;"Finbra2009.xlsx";"Receita";"TrCapConvU SUS";2009;1;0
6525;"Finbra2009.xlsx";"Receita";"TrCapConvU Educação";2009;1;0
6526;"Finbra2009.xlsx";"Receita";"TrCapConvU Saneamento";2009;1;0
6527;"Finbra2009.xlsx";"Receita";"TrCapConvU Meio Ambiente";2009;1;0
6528;"Finbra2009.xlsx";"Receita";"TrCapConvU Transporte";2009;1;0
6529;"Finbra2009.xlsx";"Receita";"Outras TrCapConvU";2009;1;0
6530;"Finbra2009.xlsx";"Receita";"Transf Cap Conv Estados";2009;1;0
6531;"Finbra2009.xlsx";"Receita";"TrCapConvEst SUS";2009;1;0
6532;"Finbra2009.xlsx";"Receita";"TrCapConvEst Educação";2009;1;0
6533;"Finbra2009.xlsx";"Receita";"TrCapConvEst Saneamento";2009;1;0
6534;"Finbra2009.xlsx";"Receita";"TrCapConvEst Meio Ambiente";2009;1;0
6535;"Finbra2009.xlsx";"Receita";"TrCapConvEst Transporte";2009;1;0
6536;"Finbra2009.xlsx";"Receita";"Outras TrCapConvEst";2009;1;0
6537;"Finbra2009.xlsx";"Receita";"Transf Cap Conv Municípios";2009;1;0
6538;"Finbra2009.xlsx";"Receita";"TrCapConvMun SUS";2009;1;0
6539;"Finbra2009.xlsx";"Receita";"TrCapConvMun Educação";2009;1;0
6540;"Finbra2009.xlsx";"Receita";"OutrasTrCapConvMun";2009;1;0
6541;"Finbra2009.xlsx";"Receita";"Transf Cap Conv Inst Privadas";2009;1;0
6542;"Finbra2009.xlsx";"Receita";"Transf Cap Conv Exterior";2009;1;0
6543;"Finbra2009.xlsx";"Receita";"Transf Cap Combate à Fome";2009;1;0
6544;"Finbra2009.xlsx";"Receita";"TrCapCF Exterior";2009;1;0
6545;"Finbra2009.xlsx";"Receita";"TrCapCF PJ";2009;1;0
6546;"Finbra2009.xlsx";"Receita";"TrCapCF PF";2009;1;0
6547;"Finbra2009.xlsx";"Receita";"TrCapCF Não Identificado";2009;1;0
6548;"Finbra2009.xlsx";"Receita";"Outras Rec Capital";2009;1;0
6549;"Finbra2009.xlsx";"Receita";"Deduções Rec Corrente";2009;1;0
6550;"Finbra2009.xlsx";"Receita";"Dedução Rec Tr União";2009;1;0
6551;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB FPM";2009;1;0
6552;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB ITR";2009;1;0
6553;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB LC87_96";2009;1;0
6554;"Finbra2009.xlsx";"Receita";"Dedução Rec Tr Estado";2009;1;0
6555;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB ICMS";2009;1;0
6556;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB IPVA";2009;1;0
6557;"Finbra2009.xlsx";"Receita";"Dedução FUNDEB IPI Exp";2009;1;0
6558;"Finbra2009.xlsx";"Receita";"Demais Deduções da Receita";2009;1;0
6559;"Finbra2009.xlsx";"Receita";"Rec Cor Intra-Orçamentárias";2009;1;0
6560;"Finbra2009.xlsx";"Receita";"Rec Capital Intra-Orçamentárias";2009;1;0
6561;"Finbra2010.xlsx";"Ativo";"CD_UF";2010;0;1
6562;"Finbra2010.xlsx";"Ativo";"CD_MUN";2010;0;1
6563;"Finbra2010.xlsx";"Ativo";"Ativo";2010;0;0
6564;"Finbra2010.xlsx";"Ativo";"Ativo Financeiro";2010;0;0
6565;"Finbra2010.xlsx";"Ativo";"Disponivel";2010;0;0
6566;"Finbra2010.xlsx";"Ativo";"Disponível Moeda Nacional";2010;0;0
6567;"Finbra2010.xlsx";"Ativo";"Caixa";2010;0;0
6568;"Finbra2010.xlsx";"Ativo";"Bancos";2010;0;0
6569;"Finbra2010.xlsx";"Ativo";"Aplic Financ";2010;0;0
6570;"Finbra2010.xlsx";"Ativo";"Títulos";2010;0;0
6571;"Finbra2010.xlsx";"Ativo";"Fundos de Aplicação Financeira";2010;0;0
6572;"Finbra2010.xlsx";"Ativo";"Poupanças";2010;0;0
6573;"Finbra2010.xlsx";"Ativo";"Outras aplicações Financeiras";2010;0;0
6574;"Finbra2010.xlsx";"Ativo";"Disponivel Moeda Estrangeira";2010;0;0
6575;"Finbra2010.xlsx";"Ativo";"Demais Disponibilidades";2010;0;0
6576;"Finbra2010.xlsx";"Ativo";"Creditos Circul AF";2010;0;0
6577;"Finbra2010.xlsx";"Ativo";"Cred a Receber";2010;0;0
6578;"Finbra2010.xlsx";"Ativo";"Dep Realiz CP";2010;0;0
6579;"Finbra2010.xlsx";"Ativo";"Out Valor Realiz";2010;0;0
6580;"Finbra2010.xlsx";"Ativo";"Valores Diferidos";2010;0;0
6581;"Finbra2010.xlsx";"Ativo";"AF Val Pendente CP";2010;0;0
6582;"Finbra2010.xlsx";"Ativo";"Invest Regime Prop Previd";2010;0;0
6583;"Finbra2010.xlsx";"Ativo";"Invest Segmento Renda Fixa";2010;0;0
6584;"Finbra2010.xlsx";"Ativo";"Invest Segmento Renda Variável";2010;0;0
6585;"Finbra2010.xlsx";"Ativo";"Títulos e Valores Mobiliários";2010;0;0
6586;"Finbra2010.xlsx";"Ativo";"Invest Taxa de Adm do RPPS";2010;0;0
6587;"Finbra2010.xlsx";"Ativo";"Emprést Recur Prev a Receber";2010;0;0
6588;"Finbra2010.xlsx";"Ativo";"Provisão Perdas em Invest";2010;0;0
6589;"Finbra2010.xlsx";"Ativo";"AF a Longo Prazo";2010;0;0
6590;"Finbra2010.xlsx";"Ativo";"Ativo N Fin";2010;0;0
6591;"Finbra2010.xlsx";"Ativo";"Realiz CP";2010;0;0
6592;"Finbra2010.xlsx";"Ativo";"Creditos Circul ANF";2010;0;0
6593;"Finbra2010.xlsx";"Ativo";"Fornec Receber";2010;0;0
6594;"Finbra2010.xlsx";"Ativo";"Prov Dev Duv Fornecimentos";2010;0;0
6595;"Finbra2010.xlsx";"Ativo";"Creditos Parcelados";2010;0;0
6596;"Finbra2010.xlsx";"Ativo";"Diversos Respons";2010;0;0
6597;"Finbra2010.xlsx";"Ativo";"Emprest e Financ CP";2010;0;0
6598;"Finbra2010.xlsx";"Ativo";"Adiantam Concedidos";2010;0;0
6599;"Finbra2010.xlsx";"Ativo";"Recursos vinculados CP";2010;0;0
6600;"Finbra2010.xlsx";"Ativo";"Out Cred Circul";2010;0;0
6601;"Finbra2010.xlsx";"Ativo";"Provisao Dev Duvid";2010;0;0
6602;"Finbra2010.xlsx";"Ativo";"Bens e Val Circul";2010;0;0
6603;"Finbra2010.xlsx";"Ativo";"Estoques";2010;0;0
6604;"Finbra2010.xlsx";"Ativo";"Titulos e Valores";2010;0;0
6605;"Finbra2010.xlsx";"Ativo";"Out Bens Val Circul";2010;0;0
6606;"Finbra2010.xlsx";"Ativo";"Prov Perdas Provav OBV";2010;0;0
6607;"Finbra2010.xlsx";"Ativo";"Valores Pendentes CP";2010;0;0
6608;"Finbra2010.xlsx";"Ativo";"Desp Antecipadas";2010;0;0
6609;"Finbra2010.xlsx";"Ativo";"Out Val Pend CP";2010;0;0
6610;"Finbra2010.xlsx";"Ativo";"Invest do Regime Próp Prev";2010;0;0
6611;"Finbra2010.xlsx";"Ativo";"Invest em Segmento de Imóveis";2010;0;0
6612;"Finbra2010.xlsx";"Ativo";"Realizavel LP";2010;0;0
6613;"Finbra2010.xlsx";"Ativo";"Dep Realiz LP";2010;0;0
6614;"Finbra2010.xlsx";"Ativo";"Dep Compuls";2010;0;0
6615;"Finbra2010.xlsx";"Ativo";"Recursos Vincul LP";2010;0;0
6616;"Finbra2010.xlsx";"Ativo";"Cred Realiz LP";2010;0;0
6617;"Finbra2010.xlsx";"Ativo";"Divida Ativa";2010;0;0
6618;"Finbra2010.xlsx";"Ativo";"Prov Perdas Divida Ativa";2010;0;0
6619;"Finbra2010.xlsx";"Ativo";"Deved Entid Agente";2010;0;0
6620;"Finbra2010.xlsx";"Ativo";"Emprest Financ LP";2010;0;0
6621;"Finbra2010.xlsx";"Ativo";"Creditos a Receber LP";2010;0;0
6622;"Finbra2010.xlsx";"Ativo";"Prov Perdas Provav LP";2010;0;0
6623;"Finbra2010.xlsx";"Ativo";"Prov Devedores Duvidosos LP";2010;0;0
6624;"Finbra2010.xlsx";"Ativo";"Permanente";2010;0;0
6625;"Finbra2010.xlsx";"Ativo";"Investimentos";2010;0;0
6626;"Finbra2010.xlsx";"Ativo";"Partic Societaria";2010;0;0
6627;"Finbra2010.xlsx";"Ativo";"Partic Soc Emp Depend";2010;0;0
6628;"Finbra2010.xlsx";"Ativo";"Out Investimentos";2010;0;0
6629;"Finbra2010.xlsx";"Ativo";"Prov Perdas Provav Perm";2010;0;0
6630;"Finbra2010.xlsx";"Ativo";"Imobilizado";2010;0;0
6631;"Finbra2010.xlsx";"Ativo";"Bens Móveis";2010;0;0
6632;"Finbra2010.xlsx";"Ativo";"Máquinas e Equipamentos";2010;0;0
6633;"Finbra2010.xlsx";"Ativo";"Outros Bens Móveis";2010;0;0
6634;"Finbra2010.xlsx";"Ativo";"Bens Imóveis";2010;0;0
6635;"Finbra2010.xlsx";"Ativo";"Edifícios e Instalações";2010;0;0
6636;"Finbra2010.xlsx";"Ativo";"Terras e Terrenos";2010;0;0
6637;"Finbra2010.xlsx";"Ativo";"Outros Bens Imóveis";2010;0;0
6638;"Finbra2010.xlsx";"Ativo";"Títulos e Valores";2010;0;0
6639;"Finbra2010.xlsx";"Ativo";"Bens Intangíveis";2010;0;0
6640;"Finbra2010.xlsx";"Ativo";"Deprec Amort Ex";2010;0;0
6641;"Finbra2010.xlsx";"Ativo";"Intangível";2010;0;0
6642;"Finbra2010.xlsx";"Ativo";"Diferido";2010;0;0
6643;"Finbra2010.xlsx";"Ativo";"Desp Diferidas";2010;0;0
6644;"Finbra2010.xlsx";"Ativo";"Amortiz Acumulada";2010;0;0
6645;"Finbra2010.xlsx";"Ativo";"Ativo Real";2010;0;0
6646;"Finbra2010.xlsx";"Ativo";"Ativo Compensado";2010;0;0
6647;"Finbra2010.xlsx";"Ativo";"Resp Titulo Val";2010;0;0
6648;"Finbra2010.xlsx";"Ativo";"Garantias";2010;0;0
6649;"Finbra2010.xlsx";"Ativo";"Convenios Contratos";2010;0;0
6650;"Finbra2010.xlsx";"Ativo";"Out Compensac";2010;0;0
6651;"Finbra2010.xlsx";"Cod_Capitais";"UG";2010;0;1
6652;"Finbra2010.xlsx";"Cod_Capitais";"CD_UF";2010;0;1
6653;"Finbra2010.xlsx";"Cod_Capitais";"CD_MUN";2010;0;1
6654;"Finbra2010.xlsx";"Cod_Capitais";"MUNICIPIO";2010;0;1
6655;"Finbra2010.xlsx";"Cod_Capitais";"UF";2010;0;1
6656;"Finbra2010.xlsx";"Cod_IBGE_Mun";"CD_UF";2010;0;1
6657;"Finbra2010.xlsx";"Cod_IBGE_Mun";"CD_MUN";2010;0;1
6658;"Finbra2010.xlsx";"Cod_IBGE_Mun";"MUNICIPIO";2010;0;1
6659;"Finbra2010.xlsx";"Cod_IBGE_UF";"CD_UF";2010;0;1
6660;"Finbra2010.xlsx";"Cod_IBGE_UF";"ESTADO";2010;0;1
6661;"Finbra2010.xlsx";"Cod_IBGE_UF";"UF";2010;0;1
6662;"Finbra2010.xlsx";"Cod_Siafi";"UG";2010;0;1
6663;"Finbra2010.xlsx";"Cod_Siafi";"NOME DO MUNICIPIO SIAFI";2010;0;1
6664;"Finbra2010.xlsx";"Cod_Siafi";"UF";2010;0;1
6665;"Finbra2010.xlsx";"Cod_Siafi";"MUNICÍPIO/UF";2010;0;1
6666;"Finbra2010.xlsx";"Cod_Siafi";"CdUF";2010;0;1
6667;"Finbra2010.xlsx";"Cod_Siafi";"CdMun";2010;0;1
6668;"Finbra2010.xlsx";"Cod_Siafi";"Dg";2010;0;0
6669;"Finbra2010.xlsx";"Cod_Siafi";"ibge UfMuni";2010;0;0
6670;"Finbra2010.xlsx";"Cod_Siafi";"ibge UfMuniD";2010;0;0
6671;"Finbra2010.xlsx";"Cod_Siafi";"NOME IBGE";2010;0;1
6672;"Finbra2010.xlsx";"Cod_Siafi";"Populacao";2010;0;0
6673;"Finbra2010.xlsx";"Cod_Siafi";"Nome Caixa";2010;0;0
6674;"Finbra2010.xlsx";"CT_Ativo";"CODIGO";2010;0;0
6675;"Finbra2010.xlsx";"CT_Ativo";"DESCRICAO";2010;0;0
6676;"Finbra2010.xlsx";"CT_Ativo";"Titulo Finbra";2010;0;0
6677;"Finbra2010.xlsx";"CT_Despesas";"CODIGO";2010;0;0
6678;"Finbra2010.xlsx";"CT_Despesas";"Portaria 163";2010;0;0
6679;"Finbra2010.xlsx";"CT_Despesas";"DESCRICAO";2010;0;0
6680;"Finbra2010.xlsx";"CT_Despesas";"Titulo Finbra";2010;0;0
6681;"Finbra2010.xlsx";"CT_DespFuncao";"CODIGO";2010;0;0
6682;"Finbra2010.xlsx";"CT_DespFuncao";"Portaria 163";2010;0;0
6683;"Finbra2010.xlsx";"CT_DespFuncao";"DESCRICAO";2010;0;0
6684;"Finbra2010.xlsx";"CT_DespFuncao";"Titulo Finbra";2010;0;0
6685;"Finbra2010.xlsx";"CT_DVPAtivo";"CODIGO";2010;0;0
6686;"Finbra2010.xlsx";"CT_DVPAtivo";"DESCRICAO";2010;0;0
6687;"Finbra2010.xlsx";"CT_DVPAtivo";"Titulo Finbra";2010;0;0
6688;"Finbra2010.xlsx";"CT_DVPPassivo";"CODIGO";2010;0;0
6689;"Finbra2010.xlsx";"CT_DVPPassivo";"DESCRICAO";2010;0;0
6690;"Finbra2010.xlsx";"CT_DVPPassivo";"Titulo Finbra";2010;0;0
6691;"Finbra2010.xlsx";"CT_Passivo";"CODIGO";2010;0;0
6692;"Finbra2010.xlsx";"CT_Passivo";"DESCRICAO";2010;0;0
6693;"Finbra2010.xlsx";"CT_Passivo";"Titulo Finbra";2010;0;0
6694;"Finbra2010.xlsx";"CT_Receitas";"CODIGO";2010;0;0
6695;"Finbra2010.xlsx";"CT_Receitas";"Portaria 163";2010;0;0
6696;"Finbra2010.xlsx";"CT_Receitas";"DESCRICAO";2010;0;0
6697;"Finbra2010.xlsx";"CT_Receitas";"Titulo Finbra";2010;0;0
6698;"Finbra2010.xlsx";"Despesa";"CD_UF";2010;1;1
6699;"Finbra2010.xlsx";"Despesa";"CD_MUN";2010;1;1
6700;"Finbra2010.xlsx";"Despesa";"Despesas Orçamentárias";2010;1;0
6701;"Finbra2010.xlsx";"Despesa";"Desp Correntes";2010;1;0
6702;"Finbra2010.xlsx";"Despesa";"Pessoal e Encarg Soc_PES";2010;1;0
6703;"Finbra2010.xlsx";"Despesa";"PES Transf à União";2010;1;0
6704;"Finbra2010.xlsx";"Despesa";"PES Transf a Estados DF";2010;1;0
6705;"Finbra2010.xlsx";"Despesa";"PES Transf a Municípios";2010;1;0
6706;"Finbra2010.xlsx";"Despesa";"PES Transf a Inst Fin Sem Fins Lucrativos";2010;1;0
6707;"Finbra2010.xlsx";"Despesa";"PES Transf a Consórcios Públicos";2010;1;0
6708;"Finbra2010.xlsx";"Despesa";"PES Transf ao Exterior";2010;1;0
6709;"Finbra2010.xlsx";"Despesa";"PES Aplicações Diretas";2010;1;0
6710;"Finbra2010.xlsx";"Despesa";"PESAD Aposent e Reformas";2010;1;0
6711;"Finbra2010.xlsx";"Despesa";"PESAD Pensões";2010;1;0
6712;"Finbra2010.xlsx";"Despesa";"PESAD Contrat Tempo Determ";2010;1;0
6713;"Finbra2010.xlsx";"Despesa";"PESAD Outros Benef Previdenc";2010;1;0
6714;"Finbra2010.xlsx";"Despesa";"PESAD Contrib Entid Fec Previd";2010;1;0
6715;"Finbra2010.xlsx";"Despesa";"PESAD Outros Benef Assist";2010;1;0
6716;"Finbra2010.xlsx";"Despesa";"PESAD Salário_Família";2010;1;0
6717;"Finbra2010.xlsx";"Despesa";"PESAD Vencimentos Pes Civil";2010;1;0
6718;"Finbra2010.xlsx";"Despesa";"PESAD Vencimentos Pes Mil";2010;1;0
6719;"Finbra2010.xlsx";"Despesa";"PESAD Obrig Patronais";2010;1;0
6720;"Finbra2010.xlsx";"Despesa";"PESAD FGTS";2010;1;0
6721;"Finbra2010.xlsx";"Despesa";"PESAD Contrib Previd - INSS";2010;1;0
6722;"Finbra2010.xlsx";"Despesa";"PESAD Plano de Seg Soc do Serv - Pes Ativo";2010;1;0
6723;"Finbra2010.xlsx";"Despesa";"PESAD Outras Obrig Patronais";2010;1;0
6724;"Finbra2010.xlsx";"Despesa";"PESAD Demais Obrigações Patronais";2010;1;0
6725;"Finbra2010.xlsx";"Despesa";"PESAD Out Desp Variáveis PC";2010;1;0
6726;"Finbra2010.xlsx";"Despesa";"PESAD Out Desp Variáveis PM";2010;1;0
6727;"Finbra2010.xlsx";"Despesa";"PESAD Out Desp Pes Terceiriz";2010;1;0
6728;"Finbra2010.xlsx";"Despesa";"PESAD Dep Compulsórios";2010;1;0
6729;"Finbra2010.xlsx";"Despesa";"PESAD Sentenças Judiciais";2010;1;0
6730;"Finbra2010.xlsx";"Despesa";"PESAD Desp Exerc Anteriores";2010;1;0
6731;"Finbra2010.xlsx";"Despesa";"PESAD Indeniz Res Trabalhistas";2010;1;0
6732;"Finbra2010.xlsx";"Despesa";"PESAD Ressarc Desp Pes Req";2010;1;0
6733;"Finbra2010.xlsx";"Despesa";"PESAD Demais Aplicações Diretas";2010;1;0
6734;"Finbra2010.xlsx";"Despesa";"PES AD Operação entre Órgãos";2010;1;0
6735;"Finbra2010.xlsx";"Despesa";"PES AD Obrigaç Patronais Intraorç";2010;1;0
6736;"Finbra2010.xlsx";"Despesa";"PES AD Contrib Patron RPPS Intraorç";2010;1;0
6737;"Finbra2010.xlsx";"Despesa";"PES AD Outras Obrigaç Patron Intraorç";2010;1;0
6738;"Finbra2010.xlsx";"Despesa";"PES AD Demais Obrigaç Patron Intraorç";2010;1;0
6739;"Finbra2010.xlsx";"Despesa";"PES AD Demais Desp Pes Intraorç";2010;1;0
6740;"Finbra2010.xlsx";"Despesa";"Juros e Encargos Dívida_JED";2010;1;0
6741;"Finbra2010.xlsx";"Despesa";"JED Aplicações Diretas";2010;1;0
6742;"Finbra2010.xlsx";"Despesa";"JED Juros Div pContrato";2010;1;0
6743;"Finbra2010.xlsx";"Despesa";"JED OutEncDivContratada";2010;1;0
6744;"Finbra2010.xlsx";"Despesa";"JED JurDesagios Mobiliaria";2010;1;0
6745;"Finbra2010.xlsx";"Despesa";"JED OutEncDivMobiliaria";2010;1;0
6746;"Finbra2010.xlsx";"Despesa";"JED Encargos ARO";2010;1;0
6747;"Finbra2010.xlsx";"Despesa";"JED Sentencas Judiciais";2010;1;0
6748;"Finbra2010.xlsx";"Despesa";"JED DespExercAnteriores";2010;1;0
6749;"Finbra2010.xlsx";"Despesa";"JED Inden e Restituições";2010;1;0
6750;"Finbra2010.xlsx";"Despesa";"JED Demais Aplicaç Diretas";2010;1;0
6751;"Finbra2010.xlsx";"Despesa";"Out Desp Correntes_ODC";2010;1;0
6752;"Finbra2010.xlsx";"Despesa";"ODC Transf à União";2010;1;0
6753;"Finbra2010.xlsx";"Despesa";"ODC Transf a Estados DF";2010;1;0
6754;"Finbra2010.xlsx";"Despesa";"ODC Transf a Municípios";2010;1;0
6755;"Finbra2010.xlsx";"Despesa";"ODC Transf Inst Priv s Fins Lucr";2010;1;0
6756;"Finbra2010.xlsx";"Despesa";"ODC Transf Inst Priv c Fins Lucr";2010;1;0
6757;"Finbra2010.xlsx";"Despesa";"ODC Transf Inst Multigov Nac";2010;1;0
6758;"Finbra2010.xlsx";"Despesa";"ODC Transf a Consórcios Públicos";2010;1;0
6759;"Finbra2010.xlsx";"Despesa";"ODC Transf ao Exterior";2010;1;0
6760;"Finbra2010.xlsx";"Despesa";"ODC Aplicações Diretas";2010;1;0
6761;"Finbra2010.xlsx";"Despesa";"ODCAD Aposent e Reformas";2010;1;0
6762;"Finbra2010.xlsx";"Despesa";"ODCAD Pensões";2010;1;0
6763;"Finbra2010.xlsx";"Despesa";"ODCAD Contrat Tempo Determ";2010;1;0
6764;"Finbra2010.xlsx";"Despesa";"ODCAD Out Benef Previdenc";2010;1;0
6765;"Finbra2010.xlsx";"Despesa";"ODCAD Benef Deficiente e Idoso";2010;1;0
6766;"Finbra2010.xlsx";"Despesa";"ODCAD Out Benef Assistenciais";2010;1;0
6767;"Finbra2010.xlsx";"Despesa";"ODCAD Salário_Família";2010;1;0
6768;"Finbra2010.xlsx";"Despesa";"ODCAD Out Benef Nat Social";2010;1;0
6769;"Finbra2010.xlsx";"Despesa";"ODCAD Diárias Civil";2010;1;0
6770;"Finbra2010.xlsx";"Despesa";"ODCAD Diárias Militar";2010;1;0
6771;"Finbra2010.xlsx";"Despesa";"ODCAD Aux Fin Estudantes";2010;1;0
6772;"Finbra2010.xlsx";"Despesa";"ODCAD Auxílio-Fardamento";2010;1;0
6773;"Finbra2010.xlsx";"Despesa";"ODCAD Aux Fin Pesquisadores";2010;1;0
6774;"Finbra2010.xlsx";"Despesa";"ODCAD Obrig Política Monetária";2010;1;0
6775;"Finbra2010.xlsx";"Despesa";"ODCAD Encargos pela Honra";2010;1;0
6776;"Finbra2010.xlsx";"Despesa";"ODCAD Remun Cotas Fund Autárq";2010;1;0
6777;"Finbra2010.xlsx";"Despesa";"ODCAD Mat Consumo";2010;1;0
6778;"Finbra2010.xlsx";"Despesa";"ODCAD Premiaçoes Diversas";2010;1;0
6779;"Finbra2010.xlsx";"Despesa";"ODCAD Mat Distribuição Gratuita";2010;1;0
6780;"Finbra2010.xlsx";"Despesa";"ODCAD Pass Desp Locomoção";2010;1;0
6781;"Finbra2010.xlsx";"Despesa";"ODCAD Serv Consultoria";2010;1;0
6782;"Finbra2010.xlsx";"Despesa";"ODCAD Out Serviç Terceiros PF";2010;1;0
6783;"Finbra2010.xlsx";"Despesa";"ODCAD Locação Mão-de-Obra";2010;1;0
6784;"Finbra2010.xlsx";"Despesa";"ODCAD Arrendamento Mercantil";2010;1;0
6785;"Finbra2010.xlsx";"Despesa";"ODCAD Out Serviç Terceiros PJ";2010;1;0
6786;"Finbra2010.xlsx";"Despesa";"ODCAD Contribuicoes";2010;1;0
6787;"Finbra2010.xlsx";"Despesa";"ODCAD Subvencoes";2010;1;0
6788;"Finbra2010.xlsx";"Despesa";"ODCAD Equaliz Preços Taxas";2010;1;0
6789;"Finbra2010.xlsx";"Despesa";"ODCAD Auxílio-Alimentação";2010;1;0
6790;"Finbra2010.xlsx";"Despesa";"ODCAD Obrig Tribut e Contrib";2010;1;0
6791;"Finbra2010.xlsx";"Despesa";"ODCAD Out Aux Financeiros PF";2010;1;0
6792;"Finbra2010.xlsx";"Despesa";"ODCAD Auxílio-Transporte";2010;1;0
6793;"Finbra2010.xlsx";"Despesa";"ODCAD Dep Compulsórios";2010;1;0
6794;"Finbra2010.xlsx";"Despesa";"ODCAD Sentenças Judiciais";2010;1;0
6795;"Finbra2010.xlsx";"Despesa";"ODCAD Desp Exerc Anteriores";2010;1;0
6796;"Finbra2010.xlsx";"Despesa";"ODCAD Indeniz e Restituições";2010;1;0
6797;"Finbra2010.xlsx";"Despesa";"ODCAD Inden Trabalhos Campo";2010;1;0
6798;"Finbra2010.xlsx";"Despesa";"ODCAD Demais Aplicações Diretas";2010;1;0
6799;"Finbra2010.xlsx";"Despesa";"ODC AD Entre Órgãos";2010;1;0
6800;"Finbra2010.xlsx";"Despesa";"Despesas de Capital";2010;1;0
6801;"Finbra2010.xlsx";"Despesa";"Investimentos";2010;1;0
6802;"Finbra2010.xlsx";"Despesa";"I TransfUniao";2010;1;0
6803;"Finbra2010.xlsx";"Despesa";"I TransfEstadoDF";2010;1;0
6804;"Finbra2010.xlsx";"Despesa";"I TransfMunicipios";2010;1;0
6805;"Finbra2010.xlsx";"Despesa";"I TransfInsPrivadaSFL";2010;1;0
6806;"Finbra2010.xlsx";"Despesa";"I TransfInsPrivadaCFL";2010;1;0
6807;"Finbra2010.xlsx";"Despesa";"I TransfMultigovNacionais";2010;1;0
6808;"Finbra2010.xlsx";"Despesa";"I Transf a Consórcios Públicos";2010;1;0
6809;"Finbra2010.xlsx";"Despesa";"I Transf Exterior";2010;1;0
6810;"Finbra2010.xlsx";"Despesa";"I Aplicações Diretas";2010;1;0
6811;"Finbra2010.xlsx";"Despesa";"IAD Contrat Tempo Determ";2010;1;0
6812;"Finbra2010.xlsx";"Despesa";"IAD Diarias Civil";2010;1;0
6813;"Finbra2010.xlsx";"Despesa";"IAD Out Desp Variáveis PM";2010;1;0
6814;"Finbra2010.xlsx";"Despesa";"IAD Aux Fin Pesquisadores";2010;1;0
6815;"Finbra2010.xlsx";"Despesa";"IAD Material Consumo";2010;1;0
6816;"Finbra2010.xlsx";"Despesa";"IAD Pass Desp Locomoção";2010;1;0
6817;"Finbra2010.xlsx";"Despesa";"IAD Serv Consultoria";2010;1;0
6818;"Finbra2010.xlsx";"Despesa";"IAD Out Serv Teceiros PF";2010;1;0
6819;"Finbra2010.xlsx";"Despesa";"IAD Locação Mão-de-Obra";2010;1;0
