"Munic_Id";"UG";"Munic_Nome";"UF_Sigla"
"3153004";"985059";"PRATINHA";"MG"
"3153103";"985061";"PRESIDENTE BERNARDES";"MG"
"3153202";"985063";"PRESIDENTE JUSCELINO";"MG"
"3153301";"985065";"PRESIDENTE KUBITSCHEK";"MG"
"3153400";"985067";"PRESIDENTE OLEGARIO";"MG"
"3153509";"985069";"ALTO JEQUITIBA";"MG"
"3153608";"985071";"PRUDENTE DE MORAIS";"MG"
"3153707";"985073";"QUARTEL GERAL";"MG"
"3153806";"985075";"QUELUZITA";"MG"
"3153905";"985077";"RAPOSOS";"MG"
"3154002";"985079";"RAUL SOARES";"MG"
"3154101";"985081";"RECREIO";"MG"
"3154150";"980696";"REDUTO";"MG"
"3154200";"985083";"RESENDE COSTA";"MG"
"3154309";"985085";"RESPLENDOR";"MG"
"3154408";"985087";"RESSAQUINHA";"MG"
"3154457";"982901";"RIACHINHO";"MG"
"3154507";"985089";"RIACHO DOS MACHADOS";"MG"
"3154606";"985091";"RIBEIRAO DAS NEVES";"MG"
"3154705";"985093";"RIBEIRAO VERMELHO";"MG"
"3154804";"985095";"RIO ACIMA";"MG"
"3154903";"985097";"RIO CASCA";"MG"
"3155009";"985099";"RIO DOCE";"MG"
"3155108";"985101";"RIO DO PRADO";"MG"
"3155207";"985103";"RIO ESPERA";"MG"
"3155306";"985105";"RIO MANSO";"MG"
"3155405";"985107";"RIO NOVO";"MG"
"3155504";"985109";"RIO PARANAIBA";"MG"
"3155603";"985111";"RIO PARDO DE MINAS";"MG"
"3155702";"985113";"RIO PIRACICABA";"MG"
"3155801";"985115";"RIO POMBA";"MG"
"3155900";"985117";"RIO PRETO";"MG"
"3156007";"985119";"RIO VERMELHO";"MG"
"3156106";"985121";"RITAPOLIS";"MG"
"3156205";"985123";"ROCHEDO DE MINAS";"MG"
"3156304";"985125";"RODEIRO";"MG"
"3156403";"985127";"ROMARIA";"MG"
"3156452";"980698";"ROSARIO DA LIMEIRA";"MG"
"3156502";"985129";"RUBELITA";"MG"
"3156601";"985131";"RUBIM";"MG"
"3156700";"985133";"SABARA";"MG"
"3156809";"985135";"SABINOPOLIS";"MG"
"3156908";"985137";"SACRAMENTO";"MG"
"3157005";"985139";"SALINAS";"MG"
"3157104";"985141";"SALTO DA DIVISA";"MG"
"3157203";"985143";"SANTA BARBARA";"MG"
"3157252";"982667";"SANTA BARBARA DO LESTE";"MG"
"3157278";"980700";"SANTA BARBARA DO MONTE VERDE";"MG"
"3157302";"985145";"SANTA BARBARA DO TUGURIO";"MG"
"3157336";"980702";"SANTA CRUZ DE MINAS";"MG"
"3157377";"980704";"SANTA CRUZ DE SALINAS";"MG"
"3157401";"985147";"SANTA CRUZ DO ESCALVADO";"MG"
"3157500";"985149";"SANTA EFIGENIA DE MINAS";"MG"
"3157609";"985151";"SANTA FE DE MINAS";"MG"
"3157658";"980706";"SANTA HELENA DE MINAS";"MG"
"3157708";"985153";"SANTA JULIANA";"MG"
"3157807";"985155";"SANTA LUZIA";"MG"
"3157906";"985157";"SANTA MARGARIDA";"MG"
"3158003";"985159";"SANTA MARIA DE ITABIRA";"MG"
"3158102";"985161";"SANTA MARIA DO SALTO";"MG"
"3158201";"985163";"SANTA MARIA DO SUACUI";"MG"
"3158300";"985165";"SANTANA DA VARGEM";"MG"
"3158409";"985167";"SANTANA DE CATAGUASES";"MG"
"3158508";"985169";"SANTANA DE PIRAPAMA";"MG"
"3158607";"985171";"SANTANA DO DESERTO";"MG"
"3158706";"985173";"SANTANA DO GARAMBEU";"MG"
"3158805";"985175";"SANTANA DO JACARE";"MG"
"3158904";"985177";"SANTANA DO MANHUACU";"MG"
"3158953";"982673";"SANTANA DO PARAISO";"MG"
"3159001";"985179";"SANTANA DO RIACHO";"MG"
"3159100";"985181";"SANTANA DOS MONTES";"MG"
"3159209";"985183";"SANTA RITA DE CALDAS";"MG"
"3159308";"985185";"SANTA RITA DE JACUTINGA";"MG"
"3159357";"982669";"SANTA RITA DE MINAS";"MG"
"3159407";"985187";"SANTA RITA DO IBITIPOCA";"MG"
"3159506";"985189";"SANTA RITA DO ITUETO";"MG"
"3159605";"985191";"SANTA RITA DO SAPUCAI";"MG"
"3159704";"985193";"SANTA ROSA DA SERRA";"MG"
"3159803";"985195";"SANTA VITORIA";"MG"
"3159902";"985197";"SANTO ANTONIO DO AMPARO";"MG"
"3160009";"985199";"SANTO ANTONIO DO AVENTUREIRO";"MG"
"3160108";"985201";"SANTO ANTONIO DO GRAMA";"MG"
"3160207";"985203";"SANTO ANTONIO DO ITAMBE";"MG"
"3160306";"985205";"SANTO ANTONIO DO JACINTO";"MG"
"3160405";"985207";"SANTO ANTONIO DO MONTE";"MG"
"3160454";"980708";"SANTO ANTONIO DO RETIRO";"MG"
"3160504";"985209";"SANTO ANTONIO DO RIO ABAIXO";"MG"
"3160603";"985211";"SANTO HIPOLITO";"MG"
"3160702";"985213";"SANTOS DUMONT";"MG"
"3160801";"985215";"SAO BENTO ABADE";"MG"
"3160900";"985217";"SAO BRAS DO SUACUI";"MG"
"3160959";"980710";"SAO DOMINGOS DAS DORES";"MG"
"3161007";"985219";"SAO DOMINGOS DO PRATA";"MG"
"3161056";"980712";"SAO FELIX DE MINAS";"MG"
"3161106";"985221";"SAO FRANCISCO";"MG"
"3161205";"985223";"SAO FRANCISCO DE PAULA";"MG"
"3161304";"985225";"SAO FRANCISCO DE SALES";"MG"
"3161403";"985227";"SAO FRANCISCO DO GLORIA";"MG"
"3161502";"985229";"SAO GERALDO";"MG"
"3161601";"985231";"SAO GERALDO DA PIEDADE";"MG"
"3161650";"980714";"SAO GERALDO DO BAIXO";"MG"
"3161700";"985233";"SAO GONCALO DO ABAETE";"MG"
"3161809";"985235";"SAO GONCALO DO PARA";"MG"
"3161908";"985237";"SAO GONCALO DO RIO ABAIXO";"MG"
"3162005";"985239";"SAO GONCALO DO SAPUCAI";"MG"
"3162104";"985241";"SAO GOTARDO";"MG"
"3162203";"985243";"SAO JOAO BATISTA DO GLORIA";"MG"
"3162252";"980716";"SAO JOAO DA LAGOA";"MG"
"3162302";"985245";"SAO JOAO DA MATA";"MG"
"3162401";"985247";"SAO JOAO DA PONTE";"MG"
"3162450";"980718";"SAO JOAO DAS MISSOES";"MG"
"3162500";"985249";"SAO JOAO DEL REI";"MG"
"3162559";"982677";"SAO JOAO DO MANHUACU";"MG"
"3162575";"982679";"SAO JOAO DO MANTENINHA";"MG"
"3162609";"985251";"SAO JOAO DO ORIENTE";"MG"
"3162658";"980720";"SAO JOAO DO PACUI";"MG"
"3162708";"985253";"SAO JOAO DO PARAISO";"MG"
"3162807";"985255";"SAO JOAO EVANGELISTA";"MG"
"3162906";"985257";"SAO JOAO NEPOMUCENO";"MG"
"3162922";"980722";"SAO JOAQUIM DE BICAS";"MG"
"3162948";"980724";"SAO JOSE DA BARRA";"MG"
"3162955";"982649";"SAO JOSE DA LAPA";"MG"
"3163003";"985259";"SAO JOSE DA SAFIRA";"MG"
"3163102";"985261";"SAO JOSE DA VARGINHA";"MG"
"3163201";"985263";"SAO JOSE DO ALEGRE";"MG"
"3163300";"985265";"SAO JOSE DO DIVINO";"MG"
"3163409";"985267";"SAO JOSE DO GOIABAL";"MG"
"3163508";"985269";"SAO JOSE DO JACURI";"MG"
"3163607";"985271";"SAO JOSE DO MANTIMENTO";"MG"
"3163706";"985273";"SAO LOURENCO";"MG"
"3163805";"985275";"SAO MIGUEL DO ANTA";"MG"
"3163904";"985277";"SAO PEDRO DA UNIAO";"MG"
"3164001";"985279";"SAO PEDRO DOS FERROS";"MG"
"3164100";"985281";"SAO PEDRO DO SUACUI";"MG"
"3164209";"985283";"SAO ROMAO";"MG"
"3164308";"985285";"SAO ROQUE DE MINAS";"MG"
"3164407";"985287";"SAO SEBASTIAO DA BELA VISTA";"MG"
"3164431";"980726";"SAO SEBASTIAO DA VARGEM ALEGRE";"MG"
"3164472";"980728";"SAO SEBASTIAO DO ANTA";"MG"
"3164506";"985289";"SAO SEBASTIAO DO MARANHAO";"MG"
"3164605";"985291";"SAO SEBASTIAO DO OESTE";"MG"
"3164704";"985293";"SAO SEBASTIAO DO PARAISO";"MG"
"3164803";"985295";"SAO SEBASTIAO DO RIO PRETO";"MG"
"3164902";"985297";"SAO SEBASTIAO DO RIO VERDE";"MG"
"3165008";"985299";"SAO TIAGO";"MG"
"3165107";"985301";"SAO TOMAS DE AQUINO";"MG"
"3165206";"985303";"SAO TOME DAS LETRAS";"MG"
"3165305";"985305";"SAO VICENTE DE MINAS";"MG"
"3165404";"985307";"SAPUCAI-MIRIM";"MG"
"3165503";"985309";"SARDOA";"MG"
"3165537";"980730";"SARZEDO";"MG"
"3165552";"980732";"SETUBINHA";"MG"
"3165560";"980734";"SEM-PEIXE";"MG"
"3165578";"982689";"SENDOR AMARAL";"MG"
"3165602";"985311";"SENADOR CORTES";"MG"
"3165701";"985313";"SENADOR FIRMINO";"MG"
"3165800";"985315";"SENADOR JOSE BENTO";"MG"
"3165909";"985317";"SENADOR MODESTINO GONCALVES";"MG"
"3166006";"985319";"SENHORA DE OLIVEIRA";"MG"
"3166105";"985321";"SENHORA DO PORTO";"MG"
"3166204";"985323";"SENHORA DOS REMEDIOS";"MG"
"3166303";"985325";"SERICITA";"MG"
"3166402";"985327";"SERITINGA";"MG"
"3166501";"985329";"SERRA AZUL DE MINAS";"MG"
"3166600";"985331";"SERRA DA SAUDADE";"MG"
"3166709";"985333";"SERRA DOS AIMORES";"MG"
"3166808";"985335";"SERRA DO SALITRE";"MG"
"3166907";"985337";"SERRANIA";"MG"
"3166956";"980736";"SERRANOPOLIS DE MINAS";"MG"
"3167004";"985339";"SERRANOS";"MG"
"3167103";"985341";"SERRO";"MG"
"3167202";"985343";"SETE LAGOAS";"MG"
"3167301";"985345";"SILVEIRANIA";"MG"
"3167400";"985347";"SILVIANOPOLIS";"MG"
"3167509";"985349";"SIMAO PEREIRA";"MG"
"3167608";"985351";"SIMONESIA";"MG"
"3167707";"985353";"SOBRALIA";"MG"
"3167806";"985355";"SOLEDADE DE MINAS";"MG"
"3167905";"985357";"TABULEIRO";"MG"
"3168002";"985359";"TAIOBEIRAS";"MG"
"3168051";"980738";"TAPARUBA";"MG"
"3168101";"985361";"TAPIRA";"MG"
"3168200";"985363";"TAPIRAI";"MG"
"3168309";"985365";"TAQUARACU DE MINAS";"MG"
"3168408";"985367";"TARUMIRIM";"MG"
"3168507";"985369";"TEIXEIRAS";"MG"
"3168606";"985371";"TEOFILO OTONI";"MG"
"3168705";"985373";"TIMOTEO";"MG"
"3168804";"985375";"TIRADENTES";"MG"
"3168903";"985377";"TIROS";"MG"
"3169000";"985379";"TOCANTINS";"MG"
"3169059";"980740";"TOCOS DO MOJI";"MG"
"3169109";"985381";"TOLEDO";"MG"
"3169208";"985383";"TOMBOS";"MG"
"3169307";"985385";"TRES CORACOES";"MG"
"3169356";"984115";"TRES MARIAS";"MG"
"3169406";"985387";"TRES PONTAS";"MG"
"3169505";"985389";"TUMIRITINGA";"MG"
"3169604";"985391";"TUPACIGUARA";"MG"
"3169703";"985393";"TURMALINA";"MG"
"3169802";"985395";"TURVOLANDIA";"MG"
"3169901";"985397";"UBA";"MG"
"3170008";"985399";"UBAI";"MG"
"3170057";"982671";"UBAPORANGA";"MG"
"3170107";"985401";"UBERABA";"MG"
"3170206";"985403";"UBERLANDIA";"MG"
"3170305";"985405";"UMBURATIBA";"MG"
"3170404";"985407";"UNAI";"MG"
"3170438";"980742";"UNIAO DE MINAS";"MG"
"3170479";"980744";"URUANA DE MINAS";"MG"
"3170503";"985409";"URUCANIA";"MG"
"3170529";"982699";"URUCUIA";"MG"
"3170578";"980746";"VARGEM ALEGRE";"MG"
"3170602";"985411";"VARGEM BONITA";"MG"
"3170651";"980748";"VARGEM GRANDE DO RIO PARDO";"MG"
"3170701";"985413";"VARGINHA";"MG"
"3170750";"980750";"VARJAO DE MINAS";"MG"
"3170800";"985415";"VARZEA DA PALMA";"MG"
"3170909";"985417";"VARZELANDIA";"MG"
"3171006";"985419";"VAZANTE";"MG"
"3171030";"980752";"VERDELANDIA";"MG"
"3171071";"980754";"VEREDINHA";"MG"
"3171105";"985423";"VERISSIMO";"MG"
"3171154";"980756";"VERMELHO NOVO";"MG"
"3171204";"985425";"VESPASIANO";"MG"
"3171303";"985427";"VICOSA";"MG"
"3171402";"985429";"VIEIRAS";"MG"
"3171501";"985431";"MATHIAS LOBATO";"MG"
"3171600";"985433";"VIRGEM DA LAPA";"MG"
"3171709";"985435";"VIRGINIA";"MG"
"3171808";"985437";"VIRGINOPOLIS";"MG"
"3171907";"985439";"VIRGOLANDIA";"MG"
"3172004";"985441";"VISCONDE DO RIO BRANCO";"MG"
"3172103";"985443";"VOLTA GRANDE";"MG"
"3172202";"985421";"WENCESLAU BRAZ";"MG"
"3200102";"985601";"AFONSO CLAUDIO";"ES"
"3200136";"985733";"AGUIA BRANCA";"ES"
"3200169";"985717";"AGUA DOCE DO NORTE";"ES"
"3200201";"985603";"ALEGRE";"ES"
"3200300";"985605";"ALFREDO CHAVES";"ES"
"3200359";"985719";"ALTO RIO NOVO";"ES"
"3200409";"985607";"ANCHIETA";"ES"
"3200508";"985609";"APIACA";"ES"
"3200607";"985611";"ARACRUZ";"ES"
"3200706";"985613";"ATILIO VIVACQUA";"ES"
"3200805";"985615";"BAIXO GUANDU";"ES"
"3200904";"985617";"BARRA DE SAO FRANCISCO";"ES"
"3201001";"985619";"BOA ESPERANCA";"ES"
"3201100";"985621";"BOM JESUS DO NORTE";"ES"
"3201159";"980758";"BREJETUBA";"ES"
"3201209";"985623";"CACHOEIRO DE ITAPEMIRIM";"ES"
"3201308";"985625";"CARIACICA";"ES"
"3201407";"985627";"CASTELO";"ES"
"3201506";"985629";"COLATINA";"ES"
"3201605";"985631";"CONCEICAO DA BARRA";"ES"
"3201704";"985633";"CONCEICAO DO CASTELO";"ES"
"3201803";"985635";"DIVINO DE SAO LOURENCO";"ES"
"3201902";"985637";"DOMINGOS MARTINS";"ES"
"3202009";"985639";"DORES DO RIO PRETO";"ES"
"3202108";"985641";"ECOPORANGA";"ES"
"3202207";"985643";"FUNDAO";"ES"
"3202306";"985645";"GUACUI";"ES"
"3202405";"985647";"GUARAPARI";"ES"
"3202454";"985709";"IBATIBA";"ES"
"3202504";"985649";"IBIRACU";"ES"
"3202553";"986011";"IBITIRAMA";"ES"
"3202603";"985651";"ICONHA";"ES"
"3202652";"982931";"IRUPI";"ES"
"3202702";"985653";"ITAGUACU";"ES"
"3202801";"985655";"ITAPEMIRIM";"ES"
"3202900";"985657";"ITARANA";"ES"
"3203007";"985659";"IUNA";"ES"
"3203056";"985713";"JAGUARE";"ES"
"3203106";"985661";"JERONIMO MONTEIRO";"ES"
"3203130";"985721";"JOAO NEIVA";"ES"
"3203163";"985723";"LARANJA DA TERRA";"ES"
"3203205";"985663";"LINHARES";"ES"
"3203304";"985665";"MANTENOPOLIS";"ES"
"3203320";"980760";"MARATAIZES";"ES"
"3203346";"982929";"MARECHAL FLORIANO";"ES"
"3203353";"985707";"MARILANDIA";"ES"
"3203403";"985667";"MIMOSO DO SUL";"ES"
"3203502";"985669";"MONTANHA";"ES"
"3203601";"985671";"MUCURICI";"ES"
"3203700";"985673";"MUNIZ FREIRE";"ES"
"3203809";"985675";"MUQUI";"ES"
"3203908";"985677";"NOVA VENECIA";"ES"
"3204005";"985679";"PANCAS";"ES"
"3204054";"985715";"PEDRO CANARIO";"ES"
"3204104";"985681";"PINHEIROS";"ES"
"3204203";"985683";"PIUMA";"ES"
"3204252";"980762";"PONTO BELO";"ES"
"3204302";"985685";"PRESIDENTE KENNEDY";"ES"
"3204351";"985711";"RIO BANANAL";"ES"
"3204401";"985687";"RIO NOVO DO SUL";"ES"
"3204500";"985689";"SANTA LEOPOLDINA";"ES"
"3204559";"985725";"SANTA MARIA DE JETIBA";"ES"
"3204609";"985691";"SANTA TERESA";"ES"
"3204658";"982933";"SAO DOMINGOS DO NORTE";"ES"
"3204708";"985693";"SAO GABRIEL DA PALHA";"ES"
"3204807";"985695";"SAO JOSE DO CALCADO";"ES"
"3204906";"985697";"SAO MATEUS";"ES"
"3204955";"980764";"SAO ROQUE DO CANAA";"ES"
"3205002";"985699";"SERRA";"ES"
"3205010";"980766";"SOORETAMA";"ES"
"3205036";"985727";"VARGEM ALTA";"ES"
"3205069";"985729";"VENDA NOVA DO IMIGRANTE";"ES"
"3205101";"985701";"VIANA";"ES"
"3205150";"982935";"VILA PAVAO";"ES"
"3205176";"980768";"VILA VALERIO";"ES"
"3205200";"985703";"VILA VELHA";"ES"
"3205309";"985705";"VITORIA";"ES"
"3300100";"985801";"ANGRA DOS REIS";"RJ"
"3300159";"982919";"APERIBE";"RJ"
"3300209";"985803";"ARARUAMA";"RJ"
"3300225";"982925";"AREAL";"RJ"
"3300233";"980770";"ARMACAO DE BUZIOS";"RJ"
"3300258";"985927";"ARRAIAL DO CABO";"RJ"
"3300308";"985805";"BARRA DO PIRAI";"RJ"
"3300407";"985807";"BARRA MANSA";"RJ"
"3300456";"982909";"BELFORD ROXO";"RJ"
"3300506";"985809";"BOM JARDIM";"RJ"
"3300605";"985811";"BOM JESUS DO ITABAPOANA";"RJ"
"3300704";"985813";"CABO FRIO";"RJ"
"3300803";"985815";"CACHOEIRAS DE MACACU";"RJ"
"3300902";"985817";"CAMBUCI";"RJ"
"3300936";"980772";"CARAPEBUS";"RJ"
"3300951";"982927";"COMENDADOR LEVY GASPARIAN";"RJ"
"3301009";"985819";"CAMPOS_DOS GOYTACAZES";"RJ"
"3301108";"985821";"CANTAGALO";"RJ"
"3301157";"982915";"CARDOSO MOREIRA";"RJ"
"3301207";"985823";"CARMO";"RJ"
"3301306";"985825";"CASIMIRO DE ABREU";"RJ"
"3301405";"985827";"CONCEICAO DE MACABU";"RJ"
"3301504";"985829";"CORDEIRO";"RJ"
"3301603";"985831";"DUAS BARRAS";"RJ"
"3301702";"985833";"DUQUE DE CAXIAS";"RJ"
"3301801";"985835";"ENGENHEIRO PAULO DE FRONTIN";"RJ"
"3301850";"982907";"GUAPIMIRIM";"RJ"
"3301876";"980774";"IGUABA GRANDE";"RJ"
"3301900";"985837";"ITABORAI";"RJ"
"3302007";"985839";"ITAGUAI";"RJ"
"3302056";"985929";"ITALVA";"RJ"
"3302106";"985841";"ITAOCARA";"RJ"
"3302205";"985843";"ITAPERUNA";"RJ"
"3302254";"986003";"ITATIAIA";"RJ"
"3302270";"982913";"JAPERI";"RJ"
"3302304";"985845";"LAJE DO MURIAE";"RJ"
"3302403";"985847";"MACAE";"RJ"
"3302452";"980776";"MACUCO";"RJ"
"3302502";"985849";"MAGE";"RJ"
"3302601";"985851";"MANGARATIBA";"RJ"
"3302700";"985853";"MARICA";"RJ"
"3302809";"985855";"MENDES";"RJ"
"3302908";"985857";"MIGUEL PEREIRA";"RJ"
"3303005";"985859";"MIRACEMA";"RJ"
"3303104";"985861";"NATIVIDADE";"RJ"
"3303203";"985863";"NILOPOLIS";"RJ"
"3303302";"985865";"NITEROI";"RJ"
"3303401";"985867";"NOVA FRIBURGO";"RJ"
"3303500";"985869";"NOVA IGUACU";"RJ"
"3303609";"985871";"PARACAMBI";"RJ"
"3303708";"985873";"PARAIBA DO SUL";"RJ"
"3303856";"986005";"PATI DO ALFERES";"RJ"
"3303906";"985877";"PETROPOLIS";"RJ"
"3303955";"980778";"PINHEIRAL";"RJ"
"3304003";"985879";"PIRAI";"RJ"
"3304102";"985881";"PORCIUNCULA";"RJ"
"3304110";"980780";"PORTO REAL";"RJ"
"3304128";"982923";"QUATIS";"RJ"
"3304144";"982911";"QUEIMADOS";"RJ"
"3304151";"986007";"QUISSAMA";"RJ"
"3304201";"985883";"RESENDE";"RJ"
"3304300";"985885";"RIO BONITO";"RJ"
"3304409";"985887";"RIO CLARO";"RJ"
"3304508";"985889";"RIO DAS FLORES";"RJ"
"3304524";"982921";"RIO DAS OSTRAS";"RJ"
"3304557";"986001";"RIO DE JANEIRO";"RJ"
"3304607";"985891";"SANTA MARIA MADALENA";"RJ"
"3304706";"985893";"SANTO ANTONIO DE PADUA";"RJ"
"3304755";"980782";"SAO FRANCISCO DE ITABAPOANA";"RJ"
"3304805";"985895";"SAO FIDELIS";"RJ"
"3304904";"985897";"SAO GONCALO";"RJ"
"3305000";"985899";"SAO JOAO DA BARRA";"RJ"
"3305109";"985901";"SAO JOAO DE MERITI";"RJ"
"3305133";"980784";"SAO JOSE DE UBA";"RJ"
"3305158";"986009";"SAO JOSE DO VALE DO RIO PRETO";"RJ"
"3305208";"985903";"SAO PEDRO DA ALDEIA";"RJ"
"3305307";"985905";"SAO SEBASTIAO DO ALTO";"RJ"
"3305406";"985907";"SAPUCAIA";"RJ"
"3305505";"985909";"SAQUAREMA";"RJ"
"3305554";"980786";"SEROPEDICA";"RJ"
"3305604";"985911";"SILVA JARDIM";"RJ"
"3305703";"985913";"SUMIDOURO";"RJ"
"3305752";"980788";"TANGUA";"RJ"
"3305802";"985915";"TERESOPOLIS";"RJ"
"3305901";"985917";"TRAJANO DE MORAIS";"RJ"
"3306008";"985919";"TRES RIOS";"RJ"
"3306107";"985921";"VALENCA";"RJ"
"3306156";"982917";"VARRE-SAI";"RJ"
"3306206";"985923";"VASSOURAS";"RJ"
"3306305";"985925";"VOLTA REDONDA";"RJ"
"3500105";"986101";"ADAMANTINA";"SP"
"3500204";"986103";"ADOLFO";"SP"
"3500303";"986105";"AGUAI";"SP"
"3500402";"986107";"AGUAS DA PRATA";"SP"
"3500501";"986109";"AGUAS DE LINDOIA";"SP"
"3500550";"987019";"AGUAS DE SANTA BARBARA";"SP"
"3500600";"986111";"AGUAS DE SAO PEDRO";"SP"
"3500709";"986113";"AGUDOS";"SP"
"3500758";"982995";"ALAMBARI";"SP"
"3500808";"986115";"ALFREDO MARCONDES";"SP"
"3500907";"986117";"ALTAIR";"SP"
"3501004";"986119";"ALTINOPOLIS";"SP"
"3501103";"986121";"ALTO ALEGRE";"SP"
"3501152";"983065";"ALUMINIO";"SP"
"3501202";"986123";"ALVARES FLORENCE";"SP"
"3501301";"986125";"ALVARES MACHADO";"SP"
"3501400";"986127";"ALVARO DE CARVALHO";"SP"
"3501509";"986129";"ALVINLANDIA";"SP"
"3501608";"986131";"AMERICANA";"SP"
"3501707";"986133";"AMERICO BRASILIENSE";"SP"
"3501806";"986135";"AMERICO DE CAMPOS";"SP"
"3501905";"986137";"AMPARO";"SP"
"3502002";"986139";"ANALANDIA";"SP"
"3502101";"986141";"ANDRADINA";"SP"
"3502200";"986143";"ANGATUBA";"SP"
"3502309";"986145";"ANHEMBI";"SP"
"3502408";"986147";"ANHUMAS";"SP"
"3502507";"986149";"APARECIDA";"SP"
"3502606";"986151";"APARECIDA DOESTE";"SP"
"3502705";"986153";"APIAI";"SP"
"3502754";"983067";"ARACARIGUAMA";"SP"
"3502804";"986155";"ARACATUBA";"SP"
"3502903";"986157";"ARACOIABA DA SERRA";"SP"
"3503000";"986159";"ARAMINA";"SP"
"3503109";"986161";"ARANDU";"SP"
"3503158";"982991";"ARAPEI";"SP"
"3503208";"986163";"ARARAQUARA";"SP"
"3503307";"986165";"ARARAS";"SP"
"3503356";"980790";"ARCO-IRIS";"SP"
"3503406";"986167";"AREALVA";"SP"
"3503505";"986169";"AREIAS";"SP"
"3503604";"986171";"AREIOPOLIS";"SP"
"3503703";"986173";"ARIRANHA";"SP"
"3503802";"986175";"ARTUR NOGUEIRA";"SP"
"3503901";"986177";"ARUJA";"SP"
"3503950";"982981";"ASPASIA";"SP"
"3504008";"986179";"ASSIS";"SP"
"3504107";"986181";"ATIBAIA";"SP"
"3504206";"986183";"AURIFLAMA";"SP"
"3504305";"986185";"AVAI";"SP"
"3504404";"986187";"AVANHANDAVA";"SP"
"3504503";"986189";"AVARE";"SP"
"3504602";"986191";"BADY BASSITT";"SP"
"3504701";"986193";"BALBINOS";"SP"
"3504800";"986195";"BALSAMO";"SP"
"3504909";"986197";"BANANAL";"SP"
"3505005";"986201";"BARAO DE ANTONINA";"SP"
"3505104";"986199";"BARBOSA";"SP"
"3505203";"986203";"BARIRI";"SP"
"3505302";"986205";"BARRA BONITA";"SP"
"3505351";"982997";"BARRA DO CHAPEU";"SP"
"3505401";"986207";"BARRA DO TURVO";"SP"
"3505500";"986209";"BARRETOS";"SP"
"3505609";"986211";"BARRINHA";"SP"
"3505708";"986213";"BARUERI";"SP"
"3505807";"986215";"BASTOS";"SP"
"3505906";"986217";"BATATAIS";"SP"
"3506003";"986219";"BAURU";"SP"
"3506102";"986221";"BEBEDOURO";"SP"
"3506201";"986223";"BENTO DE ABREU";"SP"
"3506300";"986225";"BERNARDINO DE CAMPOS";"SP"
"3506359";"982965";"BERTIOGA";"SP"
"3506409";"986227";"BILAC";"SP"
"3506508";"986229";"BIRIGUI";"SP"
"3506607";"986231";"BIRITIBA-MIRIM";"SP"
"3506706";"986233";"BOA ESPERANCA DO SUL";"SP"
"3506805";"986235";"BOCAINA";"SP"
"3506904";"986237";"BOFETE";"SP"
"3507001";"986239";"BOITUVA";"SP"
"3507100";"986241";"BOM JESUS DOS PERDOES";"SP"
"3507159";"983059";"BOM SUCESSO DO ITARARE";"SP"
"3507209";"986243";"BORA";"SP"
"3507308";"986245";"BORACEIA";"SP"
"3507407";"986247";"BORBOREMA";"SP"
"3507456";"987247";"BOREBI";"SP"
"3507506";"986249";"BOTUCATU";"SP"
"3507605";"986251";"BRAGANCA PAULISTA";"SP"
"3507704";"986255";"BRAUNA";"SP"
"3507753";"980792";"BREJO ALEGRE";"SP"
"3507803";"986257";"BRODOWSKI";"SP"
"3507902";"986259";"BROTAS";"SP"
"3508009";"986261";"BURI";"SP"
"3508108";"986263";"BURITAMA";"SP"
"3508207";"986265";"BURITIZAL";"SP"
"3508306";"986267";"CABRALIA PAULISTA";"SP"
"3508405";"986269";"CABREUVA";"SP"
"3508504";"986271";"CACAPAVA";"SP"
"3508603";"986273";"CACHOEIRA PAULISTA";"SP"
"3508702";"986275";"CACONDE";"SP"
"3508801";"986277";"CAFELANDIA";"SP"
"3508900";"986279";"CAIABU";"SP"
"3509007";"986281";"CAIEIRAS";"SP"
"3509106";"986283";"CAIUA";"SP"
"3509205";"986285";"CAJAMAR";"SP"
"3509254";"982967";"CAJATI";"SP"
"3509304";"986287";"CAJOBI";"SP"
"3509403";"986289";"CAJURU";"SP"
"3509452";"982999";"CAMPINA DO MONTE ALEGRE";"SP"
"3509502";"986291";"CAMPINAS";"SP"
"3509601";"986293";"CAMPO LIMPO PAULISTA";"SP"
"3509700";"986295";"CAMPOS DO JORDAO";"SP"
"3509809";"986297";"CAMPOS NOVOS PAULISTA";"SP"
"3509908";"986299";"CANANEIA";"SP"
"3509957";"980794";"CANAS";"SP"
"3510005";"986301";"CANDIDO MOTA";"SP"
"3510104";"986303";"CANDIDO RODRIGUES";"SP"
"3510153";"982947";"CANITAR";"SP"
"3510203";"986305";"CAPAO BONITO";"SP"
"3510302";"986307";"CAPELA DO ALTO";"SP"
"3510401";"986309";"CAPIVARI";"SP"
"3510500";"986311";"CARAGUATATUBA";"SP"
"3510609";"986313";"CARAPICUIBA";"SP"
"3510708";"986315";"CARDOSO";"SP"
"3510807";"986317";"CASA BRANCA";"SP"
"3510906";"986319";"CASSIA DOS COQUEIROS";"SP"
"3511003";"986321";"CASTILHO";"SP"
"3511102";"986323";"CATANDUVA";"SP"
"3511201";"986325";"CATIGUA";"SP"
"3511300";"986327";"CEDRAL";"SP"
"3511409";"986329";"CERQUEIRA CESAR";"SP"
"3511508";"986331";"CERQUILHO";"SP"
"3511607";"986333";"CESARIO LANGE";"SP"
